country_a,country_b,year,total_export_A_to_B,total_import_of_A_from_B,trade_volume,bec_1_export_A_to_B,bec_2_export_A_to_B,bec_3_export_A_to_B,bec_4_export_A_to_B,bec_5_export_A_to_B,bec_6_export_A_to_B,bec_7_export_A_to_B,bec_8_export_A_to_B,bec_1_import_A_from_B,bec_2_import_A_from_B,bec_3_import_A_from_B,bec_4_import_A_from_B,bec_5_import_A_from_B,bec_6_import_A_from_B,bec_7_import_A_from_B,bec_8_import_A_from_B
AUS,CHN,2022,93285892096.0,60817227776.0,154103119872.0,5687476652.281073,41446196165.599525,18887818799.06928,8142179203.178047,5677558029.293122,9443305656.602514,3905517353.530178,95840236.44625136,3527462860.3202457,31566864921.85273,11111528032.173864,5506700226.403211,3236361987.7126994,3620961117.8985114,1981008824.1148243,266339805.52390715
AUS,CHN,2023,101050384383.99997,56474783743.99999,157525168127.99997,6017573106.243447,49646451558.80344,19788088443.992275,7506538971.048016,6599394928.968084,8434569090.48018,2943125076.224419,114643208.24011336,3170674386.847742,29421407251.344807,10444861471.692877,5490450918.377839,3153514477.5646315,2924192815.4424973,1525028944.2435937,344653478.4860085
AUS,FRA,2006,1033786175.9999999,3073843712.0,4107629888.0,81177576.66746065,214518668.86939496,124348985.08427484,16313522.772376817,233322487.23574945,26415822.95357053,210363358.6587427,127325753.75843,219116067.0315743,926888057.8235706,398808389.6149874,52572625.60625771,575626459.79943,59547874.9286854,548746931.6788604,292537305.51663417
AUS,FRA,2007,1302535935.9999998,3445268992.0,4747804928.0,103696589.79458594,191543457.1654693,203233862.30783555,21425087.26034846,358015714.522994,49664162.95409828,267385644.2437196,107571417.75094873,245150319.2861592,808850648.3594457,596841674.887289,59840267.048010096,687277679.8089747,113172674.7763051,646171564.2032683,287964163.63054776
AUS,FRA,2008,1476612991.9999998,5094236160.000001,6570849152.000001,125733240.23219506,297334643.01742923,176216657.70829388,21683849.02571298,383712919.298898,54430885.38429444,279262820.5218563,138237976.81132007,299349948.24450773,1268637291.2318585,529066545.02292955,58966315.95683146,1780057276.6893203,107460577.8019574,654919528.4804758,395778676.57211936
AUS,FRA,2009,1006192447.9999999,3697063680.0,4703256128.0,114439590.11404504,206074738.57032272,142427453.15617853,13985215.883660626,142500551.98756242,40304346.60727934,257893634.42037624,88566917.2605749,289525168.5148107,791412645.5070691,384116904.42986053,49992487.01242764,1003618031.6405132,83526295.97229862,762681376.7353063,332190770.18771404
AUS,FRA,2010,1131483904.0,4632241152.0,5763725056.0,113533925.08659136,286983613.84508085,145135007.22761518,17658364.42032734,153393390.518481,40814630.05961833,271678462.1575911,102286510.68469477,296069905.9005177,1185586221.6296594,525257125.4074892,51577435.55045597,1393361785.1858327,94104178.19374792,770493700.9353288,315790799.19696814
AUS,FRA,2011,1234041471.9999998,5452865023.999999,6686906495.999999,152496907.63430962,248997499.6523476,177612766.73215926,16616116.8276301,155960510.72123247,63699134.947633624,289542896.09184444,129115639.39284284,390058598.5094279,1103378767.1031742,607288026.5416324,65165951.91552522,2104322785.7313564,136288135.97222874,674865610.6225889,371497147.60406536
AUS,FRA,2012,1097763968.0,3909266176.0,5007030144.0,133658454.17566971,219980393.24729025,144167590.44684285,17280807.591464516,170599753.18185166,42967484.22770546,244186437.8681657,124923047.26100975,398446399.18900454,1127823458.5394683,469698019.45763344,57081489.90479798,866059768.1780248,106600783.70126425,553174375.2850072,330381881.7447995
AUS,FRA,2013,1191755519.9999998,3698981632.0000005,4890737152.0,204034163.63432676,214549391.59687623,145869919.64823866,19162368.824847613,157430887.29614472,38244517.3716342,309924325.56216866,102539946.06576306,577490526.2955245,790912221.2047418,441687175.8258307,70273949.84151766,825465552.2625166,100340676.65243427,597390513.167371,295421016.75006336
AUS,FRA,2014,974861632.0,3426849280.0,4401710912.0,169962983.9320172,147599288.84533498,136298237.3235837,16221195.98436523,151061381.59968734,33295270.502696097,221666157.6321163,98757116.18019916,588119428.0416591,627743518.161524,414770519.7542749,68938754.19861832,701933931.4963261,96487216.08595708,563427182.0642841,365428730.1973563
AUS,FRA,2015,812765760.0,2604722687.9999995,3417488447.9999995,145673635.74537906,117550937.78168654,108192262.66322722,17222612.064719986,133398517.13597046,31534079.698798493,170398126.18530962,88795588.72490856,424909980.50082594,565536854.0236573,325994889.6096758,66247104.33007652,402940731.2925787,87646740.59343888,462890646.74169433,268555740.90805215
AUS,FRA,2016,1279673855.9999998,2405661952.0,3685335808.0,217623446.00081527,221467225.79198632,175874883.20993963,28247506.54464575,189228191.48905495,43945360.17333043,261904429.86887625,141382812.92135122,430524350.7029945,544798232.8946824,325540438.16991687,94771987.80833171,268918470.4043016,84528015.51684442,433051665.667689,223528790.8352394
AUS,FRA,2017,918028927.9999999,2739024895.9999995,3657053823.9999995,165402321.94671482,161183345.1786506,114264749.48482165,29483463.247296143,161608044.24580693,28456319.52234149,184508412.3037339,73122272.07063448,507902100.5054294,695701060.4144173,392039109.438998,77690969.63994595,389193477.3535573,88587475.47693272,427723740.17749417,160186962.9932251
AUS,FRA,2018,1078367616.0,2845397760.0,3923765376.0,179522513.04360393,223163973.76823035,138869655.30240756,35182929.97712096,183054360.3813276,30129773.276358385,210001349.3558163,78443060.89513488,463325140.0335252,737450142.8347372,376513813.16235185,129970859.26871143,401989208.47420514,97712702.02422652,471362121.2926874,167073772.90955526
AUS,FRA,2019,954193600.0,2675876608.0000005,3630070208.0000005,147720056.44077143,151096783.93196595,109551822.48405704,38595472.71371785,151085673.71034148,22324993.089898378,243451808.72686043,90366988.90238744,455729968.576349,684376351.0752214,341049731.8296494,79769512.86496276,405016973.82319224,81973856.89060071,478912846.3166714,149047366.62335363
AUS,FRA,2020,1127456512.0,2742439167.999999,3869895679.999999,160730283.56856138,125204360.06100789,123824198.28561,130212426.33853003,171091782.0373931,25622135.786559064,288683728.65064746,102087597.27169096,487602823.41991454,520210469.9063693,366632018.66767067,99583996.60878952,497410350.918852,64342942.96744931,542957032.8045646,163699532.7063895
AUS,FRA,2021,1174938368.0,2957991935.9999995,4132930303.9999995,228629330.99374187,160126016.1735098,140295121.55323607,116761823.41046228,202290142.63296783,26905569.633290146,221180707.3131779,78749656.28961407,655375450.1298915,575085265.0048796,381798935.44872147,112600139.69511114,452629502.7729859,71199042.27382182,553149524.8804144,156154075.7941738
AUS,FRA,2022,1668001536.0,2714350591.9999995,4382352128.0,393769821.78406006,340182739.0132391,184314061.3785849,81396678.02364485,292866520.5491871,36217795.88519402,328121087.62591326,11132831.74017673,659480222.1241543,807825709.5717713,263771036.37882647,105271812.22673026,369447559.4098743,51485644.59507622,442387411.3823522,14681196.311214656
AUS,FRA,2023,1221217536.0,2932251648.0,4153469184.0,234345379.35556817,234777624.72235045,128476574.44269615,56923353.152757615,267268824.93348777,27984914.829668444,260233949.48550457,11206915.07796662,681434650.7614172,695936604.2699167,295234526.10012996,134113996.02839752,524383843.04646987,58282591.62471232,520844847.4366317,22020588.7323245
AUS,DEU,2006,1194023423.9999998,7623862271.999999,8817885695.999998,77368940.42804287,183548608.8069806,256559526.95781568,27578072.756861288,299186405.97281736,65970159.56933897,154326493.15809664,129485216.35004644,532296940.7573553,1495100534.7303398,1602738280.9982364,320563650.437875,1728937166.8796165,392837614.43183726,854016696.4584692,697371387.3062699
AUS,DEU,2007,1281141504.0,8579831295.999999,9860972800.0,77139003.2045279,190098384.2309864,294087318.2608131,25588169.05659184,343442887.0996258,76361063.853184,186478696.32736373,87945981.96690704,498283690.6873304,1665553796.7396345,1797149516.7436883,366056633.81562173,2170944512.328215,425240834.3305683,1043839904.019898,612762407.3350432
AUS,DEU,2008,1756061184.0,10045863936.0,11801925120.0,102522441.17084764,290644326.25781006,426751842.9216341,34051539.81203259,485350500.6361518,80374961.68508242,216162145.0011249,120203426.51531644,510607452.0496307,1642345060.596914,1736116225.308942,350069998.5945971,3556671912.764405,395169464.7440545,914148282.3950737,940735539.5463828
AUS,DEU,2009,1316661120.0000002,9225886719.999998,10542547839.999998,84727772.96094102,195168332.3887948,290662865.3400326,29292508.24923701,375349369.4964753,57775336.77880671,187851356.92982024,95833577.85589232,575161676.8339286,1636884662.7235868,1469841771.0042114,289077935.4664583,3120718376.4509573,278245719.8156592,925746549.2585024,930210028.4466949
AUS,DEU,2010,1779057279.9999998,10671319040.0,12450376320.0,97374063.34334436,279959808.89321935,356997157.7243905,35918676.514561296,581586741.3102407,72682094.83137904,242247171.238892,112291566.1439727,481880435.0451718,1699259275.053681,1578482519.8658037,329730660.0683855,4205980079.406392,341725155.3196204,948953893.6101744,1085307021.6307714
AUS,DEU,2011,2388944384.0,11588124672.000002,13977069056.000002,166586600.78222334,374211028.5333887,471529882.45498,55857524.68987001,737308314.3566483,93687728.14344436,338572619.3102598,151190685.72918525,745581365.9229251,2054602099.2376733,1721906829.3095562,329165804.05182093,4292506889.897171,281826601.89583737,1020268433.5111972,1142266648.173818
AUS,DEU,2012,2015054591.9999998,11741658111.999998,13756712703.999998,135421376.4388999,322909367.37352556,440672900.2778246,39747290.85488911,588179213.8650122,77991674.60201949,292487477.12786144,117645291.45996743,860439127.6288527,2052649999.9261897,1979736908.8953896,348554987.67357796,4325815289.480258,299360577.29172766,1012811056.039854,862290165.0641494
AUS,DEU,2013,1805652864.0000002,11062920192.000002,12868573056.000002,148460876.6689813,220904778.04861385,363547154.4153114,40224821.8099751,564003754.5621029,79975783.72263327,284455978.86785865,104079715.90452354,828372190.471229,1574158232.8074713,1776566716.631287,304386761.54110795,4402874297.585398,306481125.9672409,1031762028.224796,838318838.7714703
AUS,DEU,2014,1449020928.0000002,9936719872.0,11385740800.0,120105285.2108487,171284767.9050828,291970549.369821,26648448.41525985,450669265.2134008,55842534.212654285,249236430.98245993,83263646.69047254,675814730.3555231,1469492080.0652795,1559593252.2356763,204642607.39650753,3911441190.99526,277243136.0904253,1090682004.7224236,747810870.1389047
AUS,DEU,2015,1336834944.0,8974290943.999998,10311125887.999998,108719639.71863146,147494257.758871,254486657.93781152,24180638.2611021,435170436.67347103,42550579.63480067,229785594.5334927,94447139.48181948,633033863.1299218,1130955067.250719,1247556362.6223226,173216360.08239272,3740772801.196285,221413697.92703664,1071455948.4727724,755886843.3185489
AUS,DEU,2016,3035737088.0000005,9440829440.0,12476566528.0,295906338.9213641,293636346.0473681,518222243.67606,58112077.53635465,1066766730.6925918,86924195.26757458,477132180.70439696,239036975.1542897,786105850.0812382,997670840.9769548,1321572300.708006,175891020.06822464,4174773357.0772696,217683789.30259737,990433131.780098,776699150.0056115
AUS,DEU,2017,1665910144.0,9989939200.0,11655849344.0,198517162.2926414,172489264.42374048,301227502.5490287,41509408.22413989,529236210.6743565,54026382.857943885,291017411.5056694,77886801.4724797,898140451.8437477,1456768967.310883,1440621652.649142,242559735.086868,3973577093.731141,234216138.53168568,1182856558.0299172,561198602.8166151
AUS,DEU,2018,1808826752.0,10731890688.0,12540717440.0,184792536.82723543,211562733.9990268,383598335.2392611,30367724.78592925,538327643.9598546,58227216.14903717,325549975.73938346,76400585.30027224,900914534.7632024,1389690120.5280168,1823523335.461984,190955308.51630187,4269265747.748239,264683917.12886488,1312720723.3630211,580137000.49037
AUS,DEU,2019,1835458815.9999998,9203192832.0,11038651648.0,175429915.35449526,210443777.15685323,353490958.9666129,32128108.617754538,529052249.8536244,52638987.54890302,396940935.03947496,85333883.4622815,793462666.5987945,1331430976.309085,1453255778.6508856,186617240.70456743,3151500140.3283,211598841.99122652,1545546908.1966808,529780279.2204606
AUS,DEU,2020,2256594944.0,8466757120.0,10723352064.0,226590900.74464375,283755671.5459697,432793420.7235275,99044983.91150828,508051017.3260512,63199527.791089095,534228731.3970388,108930690.56017151,786892745.2693495,1156688974.5834994,1479352549.8636413,237152827.4568932,2374208264.5465074,204797418.8708237,1667439278.047643,560225061.3616428
AUS,DEU,2021,2219248384.0,9772646400.0,11991894784.0,294670276.1969,266352355.59006295,465136138.3206135,49608258.71197003,522561936.3682212,70219802.12116197,430686587.2237744,120013029.46729572,1100344500.781229,1428752076.1429038,1751568321.702567,255877094.18612897,2669858886.673345,250949677.86624005,1580992972.803282,734302869.8443028
AUS,DEU,2022,2786879232.0,9552482304.000002,12339361536.000002,440782924.8570216,401503431.0555058,533168145.8660773,67488142.13697454,636802069.3236886,81228598.37181467,611406395.1291069,14499525.259810612,1320092911.5947242,1829040948.3392203,1412042029.6603048,218912935.1453311,2629034871.5340834,210656567.92766628,1756335363.0800347,176366676.7186353
AUS,DEU,2023,1723195008.0,9435426815.999998,11158621823.999998,204592364.6035308,243004888.68323764,322498086.56365556,34248693.11628888,498882297.0741917,56250952.04686731,344110662.56499565,19607063.347232383,1108307840.4165745,2030322635.6345932,1556678705.807129,203470392.8771297,2441697430.385329,247903926.80885485,1665851493.0682187,181194391.00217023
AUS,HKG,2006,2617938943.9999995,4148586240.0,6766525184.0,323233375.1114935,89915071.69163756,735299843.6594052,481379425.1358889,83627491.33132112,215360130.03833973,233225244.5790802,455898362.4528338,212934453.61566556,122080963.09475884,649665008.6084663,999555840.1990534,274787291.2055222,653844796.2765247,495769782.8023074,739948104.1977017
AUS,HKG,2007,2554134016.0,4802072576.0,7356206592.0,362073798.25161505,61630886.28555058,739799059.468307,350379530.21601826,80010140.2245642,349576080.21959865,266134919.4952415,344529601.8391048,229988124.17203248,231270987.68502116,761835099.6314918,975686686.774344,347756808.02253395,1008863742.2924469,773539308.3768822,473131819.04524744
AUS,HKG,2008,2665492480.0,5218978816.0,7884471296.0,395450701.29577285,116698282.59996258,538455764.8014525,417595497.88497543,106223322.94713137,373167029.0299458,271324162.99357253,446577718.4471869,262553092.5427648,181942846.46870488,638267797.6230075,1072105846.0176424,367393377.1727278,1201660951.577571,855201399.19333,639853505.4042517
AUS,HKG,2009,2387223295.9999995,4926486528.000001,7313709824.0,429552549.9560983,129722949.64821889,416245329.02527505,361223235.7464184,75563654.11788331,317475710.75609595,238166178.3807503,419273688.36925954,280818133.73578125,209949485.0950696,508107908.4302018,1029426829.28199,293906105.5743029,1096593361.7055287,902126885.555295,605557818.6218312
AUS,HKG,2010,3018490880.0,5050198528.0,8068689408.0,465516668.74057627,131388217.24974675,443047383.13459074,738899286.472462,83059179.89254917,347347661.99948096,293620666.36007214,515611816.1505219,271247676.6495819,245651445.8266505,539776139.1331848,1061827106.036395,240665174.6819009,1143599092.0142815,991490967.7908992,555940925.8671062
AUS,HKG,2011,3147724031.9999995,5342665728.0,8490389760.0,528435909.87978774,222518420.78589645,476795205.6550507,610364360.4111123,103275674.22809194,284416541.24632585,315416912.2388032,606501007.554931,300733482.91835946,312645134.30107635,530908957.38637626,1121435829.5417624,247503921.62975416,1155023502.6878045,1055599796.6596898,618815102.8751771
AUS,HKG,2012,2646982912.0000005,4970224128.0,7617207040.0,514451873.09580255,185325227.96031097,371149043.4157135,437754280.99061704,82590621.92576848,280686508.873572,325027328.8765886,449998026.861627,245491649.55025744,184857197.17041183,353090085.49457514,2019323982.6963513,198870548.1098341,930417514.5861448,587468720.3879104,450704430.00451446
AUS,HKG,2013,2438375168.0,4652502016.0,7090877184.0,552802360.9379425,125515638.4421989,368174683.9680147,453543984.2775608,70639451.06449573,243962088.19736007,306563013.3242588,317173947.78816843,215604433.45812473,108024238.4852623,291275223.04332894,2443159750.162093,176093673.47414663,714011909.9116178,353805061.95679355,350527725.5086322
AUS,HKG,2014,2413576448.0,4219673343.9999995,6633249792.0,639227554.3696326,113728246.64138688,322670019.2041426,404039391.7952019,74025797.58772203,262060339.07239196,321490460.0357473,276334639.29377466,258148760.88135287,51769356.05139765,272576750.372972,2076437282.0087752,151614381.06806287,740511126.4608746,341672506.8324043,326943180.32416004
AUS,HKG,2015,2282863872.0,4500324352.0,6783188224.0,679597498.9713578,96305169.2418986,238304152.30144417,418847918.56766474,71941016.92953207,278252581.9577621,278507763.6006715,221107770.4296689,335196758.2818245,45827333.67454008,303972539.59750116,1611005376.2067025,215399855.31758112,1142651882.6427195,399623341.1618042,446647265.1173267
AUS,HKG,2016,4192646144.0,4226594304.0,8419240448.0,561187863.6794171,67932694.45613797,124340189.90725031,2744420549.7463737,40838064.40797749,180444611.93484613,255614401.6109056,217867768.25709215,334167968.34668416,45527535.94161896,251727334.78312713,1688463974.541926,151862639.51274565,926302005.9006534,342234802.9575397,486308042.0157052
AUS,HKG,2017,8464837632.0,4234409216.0,12699246848.0,967152499.5487292,116774356.31839883,224698703.8988801,6073192408.116611,65656317.83326821,299260719.3519132,428198115.16457814,289904511.7676218,390246485.6888706,47002790.76351028,182761541.6731494,2359871120.7672977,125770116.23313595,592271298.7546921,251612455.311446,284873406.8078978
AUS,HKG,2018,7061842943.999999,4160560383.9999986,11222403327.999998,840016302.8318559,176646600.22178987,223574307.83150735,4783083958.440395,49999834.17282177,310611991.59179497,408345230.19750506,269564718.7123289,432002360.6549731,40143965.394658364,202974760.5349155,2038603788.785813,130354806.9754164,702689762.4375354,314125648.4226572,299665290.79402983
AUS,HKG,2019,4669017088.0,3663470079.999999,8332487167.999999,713342222.0706873,213225156.23508844,172410387.46603248,2644003145.9217253,48632192.07496764,263165894.73630124,376591928.2803518,237646161.2148459,509884846.6180934,38808854.52592023,233966009.56247836,1372095829.1482656,124241250.45863852,697318818.3525459,366122524.51821727,321031946.8158405
AUS,HKG,2020,4056537088.0,3835492608.0,7892029696.0,568202101.0600518,1385617516.5853498,117746193.35586935,1262140329.0643127,54589599.02581416,193883287.62102875,335940079.74197245,138417981.5456015,545391908.0440807,41849948.81075893,277730921.7367486,1225530139.8389342,126130332.97497758,799426194.1998904,430549056.9081816,388884105.4864278
AUS,HKG,2021,5632490495.999999,3924596224.000001,9557086720.0,1009903889.9341514,334848066.4892761,309584576.9031656,2828247084.29586,58282168.791233435,357481114.44111335,488181985.2681376,245961609.87706208,479109027.5340884,51296612.52824884,295691637.2071613,1626624232.791425,96880953.6092543,786272806.5292017,323719888.34106094,265001065.45955977
AUS,HKG,2022,4003228927.9999995,3319936511.9999995,7323165439.999999,436196636.7519864,81822297.31995462,186478389.23841137,2767682128.1422176,40802306.36740058,234492005.30258957,249328752.4638909,6426412.413548492,303628974.13543046,49630470.048252285,171467553.80498633,1786217157.909016,72736805.5727653,575199605.486199,286892762.60405654,74163182.43929408
AUS,HKG,2023,4855284223.999999,2625764352.0,7481048575.999999,591579000.8453602,59265946.654404104,178638504.56665465,3444818358.0366364,51566544.10900875,267344727.94780675,258029416.62129912,4041725.2188300313,236743260.7608717,30601733.091926392,94877946.23853664,1627972695.2528808,48570682.83523843,362132206.3191658,185290292.4840733,39575535.017306656
AUS,IND,2006,7547537920.000002,1006780799.9999999,8554318720.000002,276760998.3037909,3011080889.5238724,464151610.12545353,3245486935.3134995,139033915.41352078,30367280.74974576,102166626.1035716,278489664.4665472,30902215.618831847,428526494.9693873,57207602.80800022,413133012.9306963,26281611.552970584,4438028.327085188,13934604.832112696,32357228.960915778
AUS,IND,2007,8396332544.0,1181233920.0000002,9577566464.0,271551179.75535935,3121624636.362084,695434704.5813434,3816741444.5096498,187222583.0480752,37671819.678769186,117230049.97778,148856126.08693907,39385172.28864132,513004808.32328147,87378345.5749821,449937417.51082027,24832153.806075737,5279799.518167139,15237979.739916332,46178243.23811557
AUS,IND,2008,11739591679.999998,1509556864.0,13249148543.999998,646134426.5870456,5395098800.969323,797112203.508845,4358046357.682498,218624534.77073333,43336336.455947936,141157928.03841254,140081091.9871944,82279697.48657686,870888810.3450018,117938272.94493245,351794129.09504795,26664268.23659725,8262956.750790425,20188935.698011708,31539793.44304154
AUS,IND,2009,12119910399.999998,1381089535.9999998,13500999935.999998,435027516.8932213,4705560949.809513,938846423.6329044,5543820469.954043,170764285.60285315,37932754.211453915,165629603.3182355,122328396.5777738,43598597.416086264,482156632.5801449,84931741.82338421,712421037.101257,17969058.426096063,5895521.874044107,19723304.739246823,14393642.039740572
AUS,IND,2010,15480244224.0,1702420992.0,17182665216.0,485922460.0609096,8217525643.416485,819127506.7850205,5198276371.922273,276006811.71337134,51436165.711491,220795062.71444485,211154201.6760046,64951809.3672796,838057290.1151531,113576302.79803032,582885446.3383572,43446449.7132501,6876000.499361388,26744055.646249305,25883637.522319004
AUS,IND,2011,15776183296.000002,2087964159.9999995,17864147456.0,554410060.0972193,8967658732.062044,857319512.4273297,4525446115.556877,319204876.56422716,51277196.2632901,251263737.9936129,249603065.03540063,73900167.58187371,1246046982.4619255,130139255.99938396,508171271.0427053,49760165.378685184,8977453.401609182,36826551.699376926,34142312.43443986
AUS,IND,2012,12435140607.999998,2612069888.000001,15047210496.0,757922916.7764387,6749487225.985829,764932943.712302,3354021788.8128896,369114567.1174476,45963543.74842234,272082334.5751395,121615287.27152896,135661494.02098042,1451627232.886552,178619913.7568082,675041689.8547474,68650537.95349364,12252125.231150577,54941714.68610938,35275179.61015875
AUS,IND,2013,8958808064.0,2143278208.0000005,11102086272.0,491867995.00836617,5234748726.69654,556503824.540392,1859140542.2370272,384905355.10405594,65691744.528758325,284978275.7665505,80971600.11830822,128677171.4028856,1296072367.5845337,171128854.04743674,376788699.6641914,82193520.4910131,14841427.18747978,55369505.289837174,18206662.332622908
AUS,IND,2014,7583822848.000001,2532966656.0000005,10116789504.000002,431608420.2482097,4626321405.499671,573876655.8817272,1186694998.8523722,368461943.230274,48641929.92420966,268594446.68365467,79623047.67988198,130052288.97174089,1517574131.042622,186344828.21612668,486083261.6097038,108053377.12336317,14853991.779539015,68076971.8256463,21927805.431258056
AUS,IND,2015,7556413439.999999,3014220799.9999995,10570634239.999998,800583053.5339531,4386115569.6848545,534734485.4725248,1209601245.7594376,280192603.04432654,44171026.89446674,227638975.74135235,73376479.86908399,228584337.28174224,1845015813.8235755,233626468.86911473,492093033.883116,92974553.56246608,19973757.25824073,77080678.37800093,24872156.94374328
AUS,IND,2016,6502199808.000001,2745024767.9999995,9247224576.0,777559131.0243664,3764993634.938127,480197253.1392233,887422465.5575228,223895220.19634223,58505672.11089125,238864399.96665353,70762031.06687316,287317697.5065944,1664111779.3453083,208373015.28307685,360641031.9492204,86760435.02932298,24862177.155769467,84564330.20977256,28394301.520934463
AUS,IND,2017,10460089344.0,3576637951.999999,14036727296.0,1339325133.1197064,6450412734.603361,661212417.1422088,1215508375.566832,382240787.7101492,77452368.89838518,294391649.1312158,39545877.82814068,467570961.1995425,2321259616.59452,216252430.3980865,354713457.78169644,108245701.76546068,23022228.448314693,75033938.08109777,10539617.731280928
AUS,IND,2018,10534562815.999998,3364919808.0,13899482623.999998,370476546.8008114,7210592547.534011,767140696.8775616,1171366551.2261922,580645968.3527434,69747673.67774445,325495106.4865949,39097725.04433994,105836626.19048712,2444207231.423079,237067610.05862615,307850649.598285,156326820.32646576,18211743.437170103,80571446.7608297,14847680.20505727
AUS,IND,2019,8602095616.0,2600839936.0,11202935552.0,365627447.0802865,5848583260.20962,643313519.8558882,869441910.8739585,442145813.0838605,60748071.54650885,330815885.15222037,41419708.1976555,98543776.4045954,1824332788.1248395,189276730.59843108,276864460.0932624,102675676.3903279,16132588.412160711,81764188.76686777,11249727.209514942
AUS,IND,2020,6493602816.0,3015064319.9999995,9508667136.0,341040824.3950535,4100293155.904435,526909462.3606726,622714995.7445453,261341727.17055485,75711356.56692494,317023689.31321174,248567604.54460183,157051378.02712497,2006374699.7198696,267901869.20457155,304847049.2502715,112316418.50396591,22629084.813033033,130458812.25888892,13485008.222274486
AUS,IND,2021,11735402496.000002,5727374335.999997,17462776832.0,405248455.11758417,7919012007.1527405,727153475.8013741,1837539571.349086,339301031.1439089,56590813.866125174,390436976.87397224,60120164.69520932,197410904.6282475,4240141298.2696543,334957563.6304392,594580265.6105026,167338656.17719486,18875398.478665497,154447459.25746232,19622789.947832387
AUS,IND,2022,15335605247.999998,6364013568.0,21699618816.0,572319893.093381,11239136800.894753,885775866.2788721,1615123306.2601566,453647286.807384,79099480.07134108,476580736.48311055,13921878.110999202,221262474.5905941,4948013335.496128,330883319.00007284,538186416.0969592,157541025.471251,22226756.06676269,138215812.33867407,7684428.939558117
AUS,IND,2023,12080331776.0,5782645247.999999,17862977024.0,777366318.9454721,7565323573.144928,855540626.5041593,1937499151.4375508,407324807.4532078,110351817.15389216,414727626.4791349,12197854.881654209,296219962.43544453,3976675520.628296,358421370.89232785,792899210.3768533,157474872.36305168,50546189.57344544,145599597.92728004,4808523.803300704
AUS,IDN,2006,3726874368.0,3103830271.9999995,6830704640.0,445126200.40415186,1459546673.8272097,632490513.8215115,562466279.6108325,188915018.87015745,112617331.83874609,93525713.89903212,232186635.7283585,329539386.32659215,1076562997.58903,462724577.6266577,217699911.22915253,281400075.5287292,57008737.42574561,42449230.27401586,636445356.0000767
AUS,IDN,2007,3536909823.9999995,3666121984.0,7203031808.0,524316696.2464366,1377957260.9924605,616196656.9240978,494944831.2381002,175611591.4876725,134192142.0163165,94321609.71440868,119369035.38050704,479378395.0949718,1306252227.8771036,506196859.5798741,271074051.25085914,354106479.16221905,36473409.82190221,55519953.2817632,657120607.9313066
AUS,IDN,2008,3764362495.9999995,4275408384.0,8039770880.0,610537597.0482204,1394675229.0801675,701626350.1483661,345480315.66673386,257854402.10358268,141228220.6573745,94410399.61116184,218549981.68439287,632310932.7733679,1450080218.644992,609322895.5207309,302795124.4133881,457135752.86482453,37792914.76705997,55880365.769282326,730090179.2463543
AUS,IDN,2009,3463876607.9999995,3427436031.9999995,6891312639.999999,587857431.0508289,1217599206.213253,539936726.6472989,292413489.364605,201272097.57448164,155067784.5500599,94712374.21312436,375017498.3863482,596215304.0613565,1083778414.9684055,446358206.2447542,240979283.46725896,249766305.66379085,60103410.92443956,41811288.03076761,708423818.6392269
AUS,IDN,2010,4240263680.000001,4371728895.999999,8611992576.0,568895202.8619422,1568475720.3362205,647557992.6508557,400114262.4393753,247362334.90657005,150030012.98476496,101571671.04497027,556256482.7753017,688850181.9694737,1342605957.1124296,733890997.9188529,432695385.03184056,295492840.5883623,142018198.66189364,97077383.34611808,639097951.3710285
AUS,IDN,2011,5586735616.0,5582530048.0,11169265664.0,600254394.2578797,2145369057.342172,1114272217.3556385,520268836.9800865,271373969.77008325,134189127.51474224,92096720.63001315,708911292.149385,658484185.6166493,1748773206.204846,1067686881.568226,494021058.7109118,464591426.1008156,111503295.11313488,111146154.49073254,926323840.194684
AUS,IDN,2012,4845490176.0,4807304703.999999,9652794880.0,1104409822.058954,1666211515.95257,862865007.8217051,600393776.8121918,327587095.5566245,123497036.59510036,90809106.16450296,69716815.03835092,1333950726.80633,1266286288.056628,911478144.1918885,619895685.930178,365297087.4648986,113499458.81785816,101631920.54168306,95265392.19053587
AUS,IDN,2013,4292514304.0,4239367935.999999,8531882239.999999,1083995724.7468534,1451091216.1626215,885315418.6778646,300708396.0400756,324111097.3679765,95281375.85358734,84889330.67232217,67121744.47869875,1412202334.0754297,1145042824.738026,865524562.4874642,302565665.47940254,268981898.30010104,86544879.75684713,89820736.42988251,68685034.73284632
AUS,IDN,2014,4329342463.999999,4781523455.999999,9110865919.999998,1455727048.7431247,1277138115.2666385,853652404.2555829,257570579.86134437,213918742.15197372,109564619.46027896,95407214.2598149,66363740.001241215,1767394329.8203173,1184276913.8733385,1042091076.252585,219893698.16586444,284352942.04481626,98678643.12132251,102447523.17322284,82388329.54853258
AUS,IDN,2015,3536248576.0,3530931968.0,7067180544.0,1095769291.6542518,929206484.5651042,804635228.5608313,251806509.24093103,169377274.0071398,98212701.41365232,113117013.61015992,74124072.94792946,1298351190.7166998,778296396.079524,835792986.6587752,174679965.91218343,186461483.32569775,80067542.30951051,104097584.9747685,73184818.02284054
