Unnamed: 0,session.x,ccode1,ccode2,agree,year,IdealPointAll.x,NVotesAll.x,IdealPointAll.y,NVotesAll.y,IdealPointDistance
1072226,59,230,91,0.717948717948718,2004,1.0242,72.0,0.08915876,68.0,0.93504124
1147177,61,339,355,0.986486486486487,2006,1.080373,91.0,1.010846,92.0,0.0695270000000001
1606061,73,660,80,0.95679012345679,2018,-0.968172,90.0,-0.3404131,86.0,0.6277589
453147,37,700,93,0.944055944055944,1982,-1.664279,153.0,-0.7332643,146.0,0.9310147
1302154,65,471,692,0.86144578313253,2010,0.2155602,65.0,-0.9418636,68.0,1.1574238
125620,20,439,212,0.618421052631579,1965,-0.03097943,38.0,1.795774,40.0,1.82675343
490368,39,352,490,0.894160583941606,1984,-0.5370245,147.0,0.3481356,141.0,0.8851601
206185,25,652,780,0.923076923076923,1970,-1.52049,64.0,-0.657659,55.0,0.862831
1792728,78,703,369,0.563291139240506,2023,-0.5039175,80.0,1.46806,86.0,1.9719775
1179786,62,200,57,0.576388888888889,2007,1.669436,79.0,-0.4630781,63.0,2.1325141
1421844,68,690,553,0.890909090909091,2013,-0.9410693,64.0,-0.09156353,55.0,0.84950577
1730647,77,92,212,0.6875,2022,-0.3860546,88.0,1.102924,88.0,1.4889786
761444,49,551,165,0.886363636363636,1994,-0.5753646,66.0,0.1071352,68.0,0.6824998
845700,52,310,367,0.964285714285714,1997,1.406441,70.0,1.447023,70.0,0.0405819999999999
75913,16,432,95,0.425675675675676,1961,-1.497885,74.0,1.031065,74.0,2.52895
1371834,67,380,140,0.795454545454545,2012,0.8073474,69.0,-0.5851793,69.0,1.3925267
1570371,72,694,211,0.6875,2017,-0.603126,88.0,1.03795,89.0,1.641076
1796009,78,811,500,0.969135802469136,2023,-0.5379751,84.0,-0.689787,84.0,0.1518119
65721,15,385,481,0.690217391304348,1960,0.79644,103.0,0.5117738,92.0,0.2846662
1185157,62,350,200,0.876344086021505,2007,1.033983,79.0,1.669436,79.0,0.635453
862504,52,705,651,0.852941176470588,1997,0.4255237,72.0,-0.9337706,70.0,1.3592943
1429361,68,946,696,0.767857142857143,2013,0.3681391,57.0,-0.8819153,63.0,1.2500544
1068140,59,95,531,0.95679012345679,2004,-0.2327594,71.0,-0.5509719,67.0,0.3182125
422441,36,484,510,0.97008547008547,1981,-0.7671898,122.0,-0.4113775,125.0,0.3558123
30070,9,713,40,0.716666666666667,1954,0.9765478,30.0,0.7028241,30.0,0.2737237
1209132,62,983,640,0.621621621621622,2007,1.772559,74.0,0.5429725,75.0,1.2295865
1279141,64,816,316,0.606666666666667,2009,-1.297475,65.0,1.162217,68.0,2.459692
1239568,63,712,70,0.923913043478261,2008,-0.3024361,72.0,-0.08170054,76.0,0.22073556
260570,28,800,390,0.744318181818182,1973,0.1710743,88.0,1.389995,91.0,1.2189207
872822,53,135,516,0.990740740740741,1998,-0.1224464,64.0,-0.3493074,40.0,0.226861
871927,53,100,438,0.980263157894737,1998,-0.6369706,63.0,-0.8422677,61.0,0.2052971
1293642,65,338,205,0.988505747126437,2010,0.6282644,68.0,0.7553436,67.0,0.1270792
956962,55,771,373,0.931506849315068,2000,-0.8585983,67.0,0.04417103,63.0,0.90276933
1368727,67,346,955,0.8125,2012,0.8423862,69.0,0.2801635,64.0,0.5622227
489182,39,310,2,0.23841059602649,1984,-1.31446,151.0,2.855736,151.0,4.170196
116617,19,663,652,1.0,1964,,,,,
1531402,71,645,232,0.663793103448276,2016,-1.051805,77.0,0.9258347,77.0,1.9776397
1433844,69,70,101,0.896103896103896,2014,-0.1191186,80.0,-1.32992,77.0,1.2108014
552880,41,770,625,0.983443708609272,1986,-0.3652953,152.0,-0.3151789,153.0,0.0501164
37611,11,339,666,0.241666666666667,1956,-2.797796,60.0,1.585387,60.0,4.383183
1637224,74,516,372,0.615384615384615,2019,-1.090629,79.0,0.9126017,90.0,2.0032307
54463,13,920,315,0.424242424242424,1958,0.9953078,33.0,-2.812334,33.0,3.8076418
676409,46,696,390,0.691780821917808,1991,-0.8142772,75.0,1.375892,73.0,2.1901692
1672446,75,471,775,0.902777777777778,2020,0.03581861,90.0,-0.8633332,76.0,0.89915181
1094428,59,760,946,0.75,2004,-0.5593046,49.0,0.3937201,2.0,0.9530247
996265,57,60,435,0.706896551724138,2002,-0.6290817,13.0,-0.9890131,73.0,0.3599314
191071,24,678,920,0.463414634146341,1969,-1.916305,41.0,1.846276,44.0,3.762581
577442,42,760,115,0.978991596638655,1987,-0.5062953,137.0,-0.4669046,124.0,0.0393907
517265,40,404,775,0.926056338028169,1985,-0.3972565,146.0,-0.05208624,150.0,0.34517026
698688,47,484,900,0.736842105263158,1992,-0.008745375,39.0,1.161677,73.0,1.170422375
1111873,60,349,703,0.788659793814433,2005,1.048003,75.0,-0.1883349,73.0,1.2363379
1177748,62,101,373,0.93452380952381,2007,-1.191827,79.0,-0.1514846,73.0,1.0403424
842952,52,160,572,0.811764705882353,1997,0.591508,72.0,0.06111511,70.0,0.53039289
1380629,67,571,947,0.967105263157895,2012,-0.4603874,68.0,-0.5397267,63.0,0.0793393
293452,30,551,461,0.967213114754098,1975,-0.4611417,66.0,-0.1327172,63.0,0.3284245
447916,37,530,370,0.878289473684211,1982,-1.121193,152.0,-1.883821,158.0,0.762628
758672,49,461,910,0.887931034482759,1994,-0.5252736,68.0,0.03250224,58.0,0.55777584
1438635,69,220,60,0.538461538461538,2014,1.415639,80.0,-0.4896582,52.0,1.9052972
402317,35,600,581,0.939759036144578,1980,0.2066693,100.0,-0.004502144,84.0,0.211171444
776355,50,92,305,0.822368421052632,1995,0.03470546,76.0,1.111465,81.0,1.07675954
449844,37,591,696,0.961538461538462,1982,-1.393067,53.0,-0.4225369,157.0,0.9705301
1423060,68,701,946,0.744897959183674,2013,-0.9534271,55.0,0.3681391,57.0,1.3215662
1480842,70,359,830,0.6875,2015,0.8940578,72.0,-0.6885621,73.0,1.5826199
580105,42,910,93,0.940140845070423,1987,-0.1151067,142.0,-0.9828269,143.0,0.8677202
791583,50,517,52,0.885714285714286,1995,-0.4150767,35.0,-0.2630594,78.0,0.1520173
1145011,61,230,990,0.833333333333333,2006,1.035374,92.0,0.364619,84.0,0.670755
155715,22,483,290,0.763157894736842,1967,-0.1719871,57.0,-1.583277,57.0,1.4112899
706300,47,702,990,0.8,1992,-0.1256545,21.0,0.757615,70.0,0.8832695
1761794,77,940,343,0.578125,2022,-0.3830223,58.0,1.092182,41.0,1.4752043
1466204,69,940,590,0.961038961038961,2014,-0.5006218,78.0,-0.5487356,79.0,0.0481138
1725366,76,946,484,0.959183673469388,2021,-0.2103911,70.0,-0.6276093,52.0,0.4172182
336916,32,640,395,0.838888888888889,1977,0.3809617,90.0,1.330621,91.0,0.9496593
364753,34,40,260,0.491735537190083,1979,-1.21243,121.0,1.994531,122.0,3.206961
1112737,60,360,355,0.98019801980198,2005,0.9848647,75.0,0.9274685,75.0,0.0573962
642188,45,439,438,0.988235294117647,1990,-0.8507636,85.0,-0.5697656,86.0,0.280998
748764,49,160,517,0.705882352941177,1994,0.9502241,68.0,-0.2756941,17.0,1.2259182
933955,55,130,900,0.798701298701299,2000,-0.3609168,67.0,0.937627,67.0,1.2985438
1072353,59,230,696,0.652941176470588,2004,1.0242,72.0,-1.066884,72.0,2.091084
722925,48,355,694,0.681034482758621,1993,1.53628,63.0,-0.7101555,60.0,2.2464355
1344266,66,590,516,0.985294117647059,2011,-0.3808255,66.0,-0.2563643,33.0,0.1244612
697702,47,471,223,0.746575342465753,1992,-0.3198998,73.0,1.170004,74.0,1.4899038
191835,24,750,94,0.672413793103448,1969,-0.3248257,44.0,1.07238,29.0,1.3972057
907379,54,305,781,0.736263736263736,1999,1.04853,68.0,-0.411629,65.0,1.460159
1347803,66,690,987,0.450704225352113,2011,-0.7995194,67.0,2.125168,55.0,2.9246874
1489634,70,522,626,0.821428571428571,2015,-0.7332086,72.0,0.03028815,28.0,0.76349675
154450,22,437,920,0.690909090909091,1967,0.5075439,55.0,2.083746,57.0,1.5762021
1262322,64,403,220,1.0,2009,-0.5682851,1.0,1.352496,68.0,1.9207811
1536155,71,750,987,0.505813953488372,2016,-0.3137452,77.0,1.534308,61.0,1.8480532
405894,35,740,481,0.720430107526882,1980,1.270996,103.0,0.2870153,93.0,0.9839807
593909,43,471,53,0.963114754098361,1988,0.08886032,124.0,-0.01040442,134.0,0.09926474
157142,22,553,750,0.509433962264151,1967,1.565703,53.0,-0.8037567,57.0,2.3694597
329040,32,370,91,0.675824175824176,1977,-2.44568,91.0,0.8827462,91.0,3.3284262
1080068,59,420,368,0.622641509433962,2004,-0.8983775,48.0,0.9985838,72.0,1.8969613
234226,27,433,210,0.643564356435644,1972,-0.4728468,101.0,1.677652,102.0,2.1504988
119541,20,70,666,0.807692307692308,1965,0.7871705,40.0,1.010426,39.0,0.2232555
1043168,58,385,781,0.736263736263736,2003,1.177608,76.0,-0.6844521,74.0,1.8620601
262878,29,52,510,0.91044776119403,1974,-0.04289867,68.0,-0.6279421,71.0,0.58504343
428095,36,680,305,0.720930232558139,1981,-1.13829,129.0,1.084672,134.0,2.222962
675394,46,666,355,0.650684931506849,1991,2.422989,73.0,1.419609,73.0,1.00338
1299348,65,411,57,1.0,2010,-0.6768701,3.0,-0.7138772,66.0,0.0370071
1548754,72,165,552,0.84070796460177,2017,-0.4761164,88.0,-1.953176,84.0,1.4770596
21818,7,365,94,0.455555555555556,1952,-2.838919,49.0,0.5666298,45.0,3.4055488
1715277,76,616,660,0.993333333333333,2021,-0.5921429,76.0,-0.7187431,76.0,0.1266002
1156522,61,490,310,0.576923076923077,2006,-1.193063,52.0,1.023133,92.0,2.216196
1117783,60,438,820,0.921875,2005,-0.6780398,74.0,-1.160446,75.0,0.4824062
456461,37,910,451,0.949664429530201,1982,0.1022602,153.0,-0.2799096,154.0,0.3821698
870174,53,58,481,0.915384615384615,1998,-0.396799,58.0,-0.1420241,55.0,0.2547749
1252878,64,160,696,0.870588235294118,2009,-0.04311355,67.0,-0.9855286,68.0,0.94241505
631172,45,40,439,0.952380952380952,1990,-1.714248,85.0,-0.8507636,85.0,0.8634844
1299179,65,404,165,0.951807228915663,2010,-0.5214103,64.0,-0.136898,66.0,0.3845123
49998,13,212,205,0.606060606060606,1958,2.1085,33.0,0.02651549,33.0,2.08198451
833749,51,800,402,0.991935483870968,1996,-0.5451561,72.0,-0.5945995,64.0,0.0494433999999999
