country_a,country_b,year,bec_1,bec_2,bec_3,bec_4,bec_5,bec_6,bec_7,bec_8
USA,HKG,2021,1607960670.0903368,888125857.9923922,2332391104.054413,5008614312.081203,330442055.9152693,5775922105.382031,1911370483.7035613,6957211554.780793
USA,HKG,2022,1127269514.3135953,687263198.2613988,1843707915.7424488,3990326983.7928095,288802852.8645399,7510374087.988945,2769085987.2972064,1690046899.7390542
USA,HKG,2023,1136333235.94427,588535482.114366,1585540121.8954992,5653181633.470276,333319639.3154609,6674089614.286881,2708654075.622054,2095686229.3511925
USA,IDN,2021,2034664363.0906785,1509762995.0815449,1125486931.1886022,1437052596.747188,519941432.2443728,353016625.3380369,336835562.78044546,476841541.5291319
USA,IDN,2022,1992182134.441742,1299436005.824364,1313761706.8052378,1530917873.7690697,578290822.0806971,401955255.0464335,408693717.084586,164053748.94786984
USA,IDN,2023,1897719985.8105671,1295159521.4003108,1186415700.9460716,1297008215.9593556,652174736.8195921,479916243.2855355,396791591.7597026,234042420.0188655
USA,IND,2021,2041331777.6531024,10100732148.69663,3993011946.213489,8825594215.381922,2195334374.6245923,900113051.1508183,3170999483.184884,2016186939.094561
USA,IND,2022,2164922380.938295,11113217611.186895,5069372538.284924,9085582862.73385,2857253539.337596,1340500652.812662,3325010227.353628,1489942683.352152
USA,IND,2023,1705634670.574045,8154880925.744746,4238271725.107218,6290255208.312578,2313624847.120344,2419527933.839589,3453962420.918116,1437878236.3833597
USA,JPN,2021,7184186514.92213,12416105129.82018,7264496873.237465,1822323675.64586,14054192698.768309,5748774209.493929,8071394783.228913,5327218338.883215
USA,JPN,2022,6902491464.815978,13664988921.228691,7399983820.939115,1912301664.9442644,14206491716.874111,6117277993.785745,9106685702.262234,2533980187.149861
USA,JPN,2023,5509919674.846847,12136306130.477148,6639295231.795077,1339761523.8213663,14896856504.777525,4994864995.416674,8345990137.403265,3121520361.4620886
USA,KOR,2021,5056327640.254089,13898104342.092005,6864960849.547266,1478417636.6295793,10632734796.542036,9722350989.8779,3371359914.778363,3707937622.2787657
USA,KOR,2022,4596555187.0437975,15316581109.165586,7333363213.127264,1127012720.0922754,11912864513.10618,9040995691.359444,4003606755.812082,1701242506.293368
USA,KOR,2023,3587129438.551213,12965819198.374582,6656767161.227851,944604806.4347593,12442290003.081814,6301835673.78324,3693880334.2498894,1916322856.2966528
USA,MYS,2021,498433666.7411376,929913536.3920628,2151025488.8316145,916146304.6045476,454217029.4705833,6016805001.848,627978143.0927956,1000099197.0192578
USA,MYS,2022,513393107.26566577,1263965624.930451,2831124367.059837,270263830.1362391,605238709.3906115,6667525270.6921625,1018296170.585632,772738327.9394002
USA,MYS,2023,492891516.6682586,1426245628.7726836,2751116236.246688,282650547.45706284,677108500.2979082,6730184620.008312,1029857660.4471848,1155729098.1019027
USA,NLD,2021,3350641159.0044203,13176771223.907604,3294425985.119038,449898061.44598126,1951094322.895577,4736990533.493158,10108445569.553867,6988198552.580354
USA,NLD,2022,3669166008.50609,21957751194.80996,3737412204.2285833,520782543.0962852,2161503016.465595,5213612816.819215,14613564925.393246,4251131194.681021
USA,NLD,2023,3582934636.950159,24552866824.10621,3751461265.9282985,544639602.5025569,2390203916.831004,5453551939.927331,16784573987.12111,4430976018.633328
USA,PHL,2021,2032604284.5395565,268523335.0964536,818134956.4818002,213906392.03205028,477923068.5306862,2666488585.8513947,322920597.3509896,910375964.1170688
USA,PHL,2022,1970890927.250644,365128436.10499233,897050715.2310297,227303809.9986233,531113975.290686,2491020620.582918,392969498.7389198,278387744.8021868
USA,PHL,2023,1873057907.210373,307300986.46640664,980367409.9968004,221026050.7121395,575445008.0246239,2241415003.120394,385747637.1634162,364529597.3058454
USA,SGP,2021,1925594047.6914773,6573615414.370672,2888839854.263718,1637432025.2341387,1401307317.753601,4357514889.289194,5075972593.91569,5426660433.481508
USA,SGP,2022,2037596229.7664328,10561013598.889929,3066010866.1232243,2532331509.550355,1462668012.0928545,5243514800.345829,5477443422.529205,5183048056.702173
USA,SGP,2023,1348749514.7814786,8451497607.810844,2549836274.4809666,1167880626.6094909,1278580612.4416113,4215605511.357706,6566091226.51231,6179324578.00559
USA,THA,2021,1179545855.9252486,1067060143.1404392,1909027031.8065708,902520280.3715024,1442733992.5064309,2644378118.7018867,489289493.1268792,866974684.4210418
USA,THA,2022,1204853457.249478,1477018778.4388356,2397920784.482692,779881590.8066617,1594556916.6267436,3504222975.687623,681335845.8067197,366534898.9012474
USA,THA,2023,1013220497.9300452,1459560654.6980274,2357092676.4315386,677312925.4148227,1468449897.4212546,3756529309.600837,656929112.979247,322347869.5242273
USA,VNM,2021,732834519.1539519,296651894.97290266,2064280294.8868544,1881873336.4199064,555188860.3392092,1911290277.7086184,307368830.43533057,1389425266.083225
USA,VNM,2022,618966122.437089,288786454.7170323,1990675866.024723,1980252865.077776,539587203.5931472,2945762723.727973,290926129.620544,121589962.80171518
USA,VNM,2023,517414698.6751219,245819529.3029645,1637836079.831956,1404843755.618803,427266381.608431,2763267001.691878,248681939.5685304,95587669.70231482
VNM,AUS,2021,841380017.1715918,1297916984.91699,510712839.6500768,410951601.2237673,190784827.0637205,208714384.41306853,52186807.73903503,246393561.82175
VNM,AUS,2022,882051946.8199822,1781941556.43809,523398710.3083142,679003014.6820889,212833982.2521189,477643368.8108559,73666831.66251425,1294701.0260351072
VNM,AUS,2023,687256669.7554398,1547669814.7723114,602768794.9135997,392937871.9388534,198233039.2611999,192015931.899643,70427500.07464132,397541321.3843101
VNM,CHE,2021,15562950.18799513,34091871.19061957,38072289.02613561,14524611.772651711,11233643.28310174,29305877.56733252,48853290.98721289,8055593.984950801
VNM,CHE,2022,12025389.31906586,10337588.217788978,31114038.80799076,15742225.374704445,3770030.00582224,25042050.833137788,41319781.65435377,2290879.787136148
VNM,CHE,2023,12931242.010102162,6710601.474039219,18814173.369603608,68797384.55851243,7742898.168221374,9745493.860496696,28892235.58422343,5957730.974801005
VNM,CHN,2021,3051060445.2270565,3343646567.158782,10815139611.8602,5732924491.800376,4153856408.6579103,9047886793.997028,919198357.6835908,9582751835.615055
VNM,CHN,2022,3259339549.7923427,3875424244.0564766,10240504089.280624,5246084439.5679,3541106773.313392,17834048726.66068,965942435.7268144,55362733.60177653
VNM,CHN,2023,5784968988.571704,6254124362.206049,8634632787.56344,6420075975.22099,4807190403.29615,6573880566.695902,912441152.122432,6608467908.323313
VNM,DEU,2021,730372982.7794815,299518177.64012235,1281343133.6398704,991549949.2108076,535705272.42133176,865894273.0611987,448139259.8661064,902159063.3810812
VNM,DEU,2022,795923827.3425325,382367908.3742233,1201348834.3419745,1531735746.601149,649131465.2805338,1784469809.996043,548475978.6677315,10274557.395811696
VNM,DEU,2023,789880299.283102,298194189.2330851,976856156.4547108,1144783504.4755538,619911475.9085319,398119179.5661335,376799955.7639454,967681799.3149354
VNM,FRA,2021,316751429.95193475,68127128.28177406,333661315.8474553,615680758.8790914,237107889.6845765,154135267.99561584,254147800.6720872,685950264.687465
VNM,FRA,2022,376650348.6105448,85403297.60930072,366523577.5007559,803689719.0467942,292295815.9645295,541155110.1992095,372052200.6681551,6135978.400710138
VNM,FRA,2023,274310482.2838501,78929588.44822064,281138513.5828735,527426742.1284721,269212355.35610324,154306985.53391278,247018153.0812809,508543451.5852861
VNM,HKG,2021,361728460.66312087,54814275.043340914,813268576.6976069,609166887.4748147,619993967.1968477,5253071734.285827,117803378.51587334,2122210064.122569
VNM,HKG,2022,288120264.840296,58089905.25085847,598332936.5979756,541163648.7536705,674490254.6174549,6127016643.2981415,108215139.02488106,3715143.61672125
VNM,HKG,2023,490926634.34233457,171082693.8591366,813355653.1647117,1503174402.3337502,338137127.82210547,2436335750.942656,137156811.29111615,1244346638.2441876
VNM,IDN,2021,620132448.454992,766068248.6084532,436224016.1956267,303445823.2942628,683825252.355863,280388424.93573,85263793.24037163,97176792.91470148
VNM,IDN,2022,724166289.0202439,729986952.0404067,458719380.1920879,298774523.24833673,876749672.6234225,322676863.3435462,93756555.89564954,2498275.6363065173
VNM,IDN,2023,814317057.9668158,658411471.706566,563523609.4379472,305764841.7853729,604453316.1614072,257197213.7274288,126043459.73152192,283354757.482939
VNM,IND,2021,1017843479.924388,525239816.42091686,906492712.9557664,492413373.03379565,878999653.7644889,461811943.0160124,182471703.97391,743386772.9107225
VNM,IND,2022,1260865398.885999,619782291.530453,1200467013.0383785,621778708.3188393,734237949.6857754,1381058502.7744026,219376828.59943143,21578011.16672029
VNM,IND,2023,1552887864.5778248,582486220.7882769,830832710.4389547,542767184.9921145,646964684.4968258,422423758.7162581,420539935.10551137,755645352.8842313
VNM,JPN,2021,1277007376.5627675,1470988904.546214,4110569021.86052,2261684901.677838,3025461969.870043,2314796464.1342707,788524154.0747782,1440249255.2735674
VNM,JPN,2022,1634434796.1062517,1823500613.7477603,4414250947.961528,2836982215.7591543,3031876361.633079,3723651330.019595,926726268.3494248,117508538.42320608
VNM,JPN,2023,1208922115.535634,2362155052.9359527,4221487466.084837,2612089928.365713,3313403340.1478443,1828113312.4995303,699642553.2744355,1297516023.1560433
VNM,KOR,2021,627959512.253266,1550300482.384344,3255777262.088293,1558444467.455797,1150980471.703502,5253542802.589709,423460099.19803727,4410474550.327052
VNM,KOR,2022,721971983.9407837,2092066623.226678,3060037826.90809,1677316905.322517,1187354828.6301737,9434122203.34975,437763703.2404425,14445221.381560232
VNM,KOR,2023,946839690.3721794,2546387102.6188364,3238520835.9294767,2612685539.7940307,1726159484.0435212,2935266693.8174343,549468117.0425854,2513387544.381927
VNM,MYS,2021,457984539.78626287,728215323.3252286,702035127.889602,138776901.34393778,414186121.27449787,710354859.6956794,122411373.68462203,377738025.0001693
VNM,MYS,2022,540666691.8633202,832712086.1479994,739046178.2059944,166633940.72880226,442611075.0332749,1239529262.3994408,173814974.58969042,85661631.03147669
VNM,MYS,2023,633168570.5363346,1021674902.3941594,570707484.4912237,153253818.56623948,330920588.829262,557583941.3133088,99589432.3021782,273059789.56729263
VNM,NLD,2021,776689257.6604182,144831493.7645542,620216358.1083511,1086679212.2995512,501598350.2547799,1981217159.4737124,245104440.58603883,1012853615.852594
VNM,NLD,2022,863535731.0866431,175481139.95732668,918769938.5813316,1610202213.2873168,673854851.8156867,3485171449.752079,285573003.5011749,2954456.01844038
VNM,NLD,2023,1283676546.2879212,201846845.7035738,845528601.6779096,1521944551.3316026,894923226.0783803,1445247759.5730166,210389750.2420749,1228499039.1055188
VNM,PHL,2021,1103758449.8661726,137068569.1393741,940256744.5927608,105881107.58452488,417526918.6114031,898404456.2833809,46330363.62746503,165269134.2949185
VNM,PHL,2022,1188480416.2671986,95971578.13322668,951222231.552683,192108182.1400813,315852534.7268693,1110930324.9255784,85034569.55302761,1861666.701335756
VNM,PHL,2023,1315270837.9488206,147018999.66444954,683777892.1892375,141098234.92628855,378356929.5893679,532230547.10168505,97400252.86113696,238662625.71901327
VNM,SGP,2021,268459909.8464232,1051375433.1372818,572302406.7401023,126972704.56155927,131927990.6122167,728644156.4640619,202677191.81437904,272450574.8239756
VNM,SGP,2022,272710345.99993813,1120932887.2732415,475770336.6589053,146100580.65463078,272710506.69917065,801499812.1214355,239469827.0560827,3322311.536595234
VNM,SGP,2023,239641933.6669989,1382879194.465237,429057523.8695349,92036407.35810114,172254295.1509112,576034300.7008877,130954776.93398824,364847167.85434055
VNM,THA,2021,597077929.9427657,883391453.0633408,1162565069.942153,296135208.1055433,1024031756.021008,376656059.9320718,150961965.57473475,476109965.4183828
VNM,THA,2022,599320568.589782,1094600177.211604,1213095662.1926095,323199804.4311301,1019398905.1244042,955107832.810457,191396124.1222052,16487389.51780698
VNM,THA,2023,645117420.6032472,1098033508.0880818,1179988266.0229497,324131877.26485324,850552034.8979195,396208846.9873941,190995328.2070269,448425517.9285261
VNM,USA,2021,5638634356.197797,2059448115.7336333,16721558590.091196,18668436345.44125,5007409771.672355,16934203898.290651,1802071037.2130408,13172071741.360086
VNM,USA,2022,5245871481.243576,2332991589.972622,17264277996.5553,21114691897.977474,5347749130.496007,30514079764.777752,2177732892.151304,18503870.8259672
VNM,USA,2023,7349967702.791792,3467387857.183157,10730873313.29978,27109761246.03874,4704962691.495336,8418128389.717638,1557877848.831256,8217399094.642292
