country_a,country_b,year,tradeagreementindex,maritime_connectivity,sentiment_index,bec_1,bec_2,bec_3,bec_4,bec_5,bec_6,bec_7,bec_8
THA,IDN,2016,14,0.3,0.4103921128715478,1074569834.9029813,1998549949.1726882,1425471227.0776978,308192643.966618,2133896096.172458,236173951.19647074,273151807.4560672,188562426.05501917
THA,IDN,2017,14,0.3,0.4291956860350696,1070902085.0906276,2355015260.580574,1495493466.169064,298646490.9563294,2278328828.8080153,254846215.19565287,247801462.6715169,119664558.52822006
THA,IDN,2018,14,0.3,0.4491696980280228,1227164666.9811606,2878708462.3329163,1632734766.5539958,381698753.2864208,2340859500.395824,282379293.71855164,259943239.92076388,142277204.81036693
THA,IDN,2019,14,0.3,0.4490317396345126,1122046573.1294615,2188595814.162469,1427168438.5161471,350979364.3931883,2306542896.0530176,255033625.7840842,244599633.72590217,100322742.23572963
THA,IDN,2020,14,0.3,0.4262903429931849,970277982.6458896,1673920640.1580272,1144188231.4368255,235754916.54700372,2000980523.1393518,208842694.2971474,233349198.39831102,87800309.3774432
THA,IDN,2021,14,0.3,0.4156281575115542,841970752.0301595,2340679592.8736806,1364839750.7205398,280819165.1108675,1850996343.1591856,218722924.42499456,210080688.77458793,127832158.9059842
THA,IDN,2022,14,0.3,0.4533424565630884,1093771276.8897748,2663078498.5676937,1330676029.0264452,282177216.3197983,2044118034.1014209,226700507.5922143,227382773.5902787,7091375.91237412
THA,IDN,2023,14,0.3,0.4729328863772769,1326518084.8669,2166947607.593467,1196013854.55127,245663319.08016083,2042101947.23445,237247867.1619251,221740751.6371542,6198567.8746716855
THA,JPN,2006,0,0.3,0.6759829794455956,1293243175.110926,1989270002.655033,5183824822.372944,511518570.81873435,3768095794.7808323,1851912394.5622497,731921325.6668379,3141244698.032443
THA,JPN,2007,4,0.3,0.6871784931623554,1242621527.4200225,2110753711.2959511,5496554747.744197,485701935.20005256,4771949799.469208,3196176498.889885,766888227.4962153,1500641616.4844685
THA,JPN,2008,12,0.3,0.5983494369979488,1573321750.7360716,2538090396.904514,5827844099.380052,635890210.1769756,4893165907.5802,2856642775.963509,843606716.4241704,1505209662.834508
THA,JPN,2009,12,0.3,0.666195805258133,1329928411.2209866,1687712103.6770797,4615170345.639028,521800133.06590444,3514416641.8441668,2627795409.3659506,850680148.5331655,1304913318.6537197
THA,JPN,2010,12,0.3,0.6386735099804003,1535141356.5527995,2284669462.655286,5838206408.2279215,723141761.0404828,5395431860.050912,2900094411.493405,915743950.3599133,1333688677.6192796
THA,JPN,2011,12,0.3,0.6387367120050592,1968360128.7789667,2747056360.5144978,6550754233.472878,1273289717.5038698,5803148329.9427395,2598838581.0175676,940418462.1193595,1731330474.6501179
THA,JPN,2012,12,0.3,0.6565580256437602,2066019471.263792,3044869414.9169025,6427555328.702886,931542640.9478985,6447345209.245859,2115552789.945213,1004841454.7573305,795442074.2201188
THA,JPN,2013,12,0.3,0.5440136088413756,1975247465.70149,2532556477.3016696,5904644299.394368,1024712080.2102804,6186601580.570986,1844112460.3590322,927925554.3779117,822518418.0842619
THA,JPN,2014,12,0.3,0.5341544878933371,1922424454.3558648,2590629312.949705,5926897049.996426,956885692.0226104,5232594486.452971,1968634991.5953617,928791322.6983542,878173601.9287047
THA,JPN,2015,12,0.3,0.4453138264824496,1844769370.0320532,2196644868.532671,5461786209.979833,1071620902.1267718,4759263384.381414,1845920403.8133054,886726454.3836621,688833974.7502899
THA,JPN,2016,12,0.3,0.4488919631380091,1885442193.4195557,2109881670.147304,5574434418.10333,857792812.4881396,5189743492.892937,1899517973.09376,911958546.3387085,703124701.5162654
THA,JPN,2017,12,0.3,0.4638309473131744,2057541103.2932327,2457549728.8262963,5934625625.247849,852489197.5950137,4855506789.648571,2117776134.029725,927637306.2908375,1058176387.0684737
THA,JPN,2018,12,0.3,0.4648959814066717,2070644507.9070208,2768942710.411223,6678523038.201945,894303684.0045446,5627144612.802937,2151057219.9372206,1011706876.0234891,1063701286.7116202
THA,JPN,2019,12,0.3,0.4500931270246642,2105347985.0251071,2755030326.9141374,6513886621.632346,785585309.1611754,5228470931.525186,2164026325.183671,1037384332.7530026,944185351.8053763
THA,JPN,2020,12,0.3,0.4006211846347924,2034090189.515196,2534362721.1245604,5896984723.077835,690165298.9387947,4572598681.220411,2126638953.9657214,940338231.479557,882951376.6779252
THA,JPN,2021,12,0.3,0.4329117243983999,1828866524.6816387,2873362179.672962,6119188101.507522,675006356.6249722,5259683079.632148,2110859907.586225,894694604.04712,642407598.2474128
THA,JPN,2022,12,0.3,0.4729238686307964,1812140968.648287,2599368977.487468,5520931530.245923,780356367.2811525,4757127473.215624,2435230999.137924,824388579.0443002,60320576.93932451
THA,JPN,2023,12,0.3,0.5120097555214805,1805452550.6374443,2376288664.399536,5081938215.938426,755772190.8965131,4827203225.3676605,2437256482.1423025,859761382.4865737,130295416.13154234
THA,KOR,2006,9,0.4,0.6566445385399022,278808440.0733411,488092107.3730937,513347272.92702323,145810477.25650838,369885249.52781016,452198132.89662355,75756245.52359478,686643642.4220052
THA,KOR,2007,9,0.4,0.6221008034193839,339097188.94600695,459478271.14787227,666285729.2992021,143358607.69166842,577150036.6251576,760349141.4636734,82883323.64353968,192459589.1828798
THA,KOR,2008,9,0.4,0.6925739657909461,469910264.07873076,693704351.1821852,841896502.5907239,177611878.01148856,623264326.7183031,632484587.9690342,89456356.92472376,246172596.5248109
THA,KOR,2009,9,0.4,0.6482440074248669,322142095.18124616,461423163.1032391,729548281.3885481,145386132.77603203,357142483.8734272,618640779.115699,94792651.4385578,220445053.12325048
THA,KOR,2010,9,0.4,0.6474246763419761,417804361.47437465,623060176.3216002,890613737.8729593,256170975.56382117,571726328.8593774,649077919.7924467,99556279.67872734,208028876.43669364
THA,KOR,2011,9,0.4,0.6941386820632286,569158505.6914909,1125807290.7052705,863963598.7896376,260996226.5418781,795191970.1977128,515453598.09439296,114204220.27526611,282991117.7043516
THA,KOR,2012,9,0.4,0.6335448267048494,633338343.6667674,939918049.5448558,1014532115.7659537,289930529.2340453,897636415.2614009,594010053.1876079,124631897.14523692,162501284.19413146
THA,KOR,2013,9,0.4,0.5404386535590561,520148373.5526719,928907919.1499797,1037793086.883582,295473771.30654556,762611174.7098181,552165803.0680885,134276695.92724824,147626567.40206558
THA,KOR,2014,9,0.4,0.5423140657953017,499014550.2682111,821830803.0868928,1130406161.7220402,211522213.4553779,757836562.5992448,548344540.194227,142712828.10652578,137614644.56747964
THA,KOR,2015,9,0.4,0.3964452144624023,427292383.5010272,651419134.3734243,1025274847.2117747,216749326.95519894,665587097.2112174,530279600.3098571,158677726.67619842,162653707.7613023
THA,KOR,2016,9,0.4,0.4083381350498834,390275890.904837,594498332.7227771,1071822069.6713496,250669836.26221514,621020019.4403148,520326564.2230139,207025846.1300692,147492064.64542246
THA,KOR,2017,9,0.4,0.3836502116344454,468738245.67699796,753259983.8826884,1173707052.9559462,237154063.79669172,763031750.221698,590160773.5970827,185185144.73599145,109163625.13290365
THA,KOR,2018,9,0.4,0.4456330177413086,505780944.99051285,848988319.9118049,1175151232.3486547,195008040.88202494,844955706.8342632,536872542.6712724,195077194.1462004,107082498.2152666
THA,KOR,2019,9,0.4,0.4557833061189759,548467149.5714151,724250622.1837713,1046025747.8033645,193566924.0252048,850733173.2485343,484209181.62106925,197464162.9461341,106361438.6005063
THA,KOR,2020,9,0.4,0.3910980550380454,425395677.6884528,585703019.6446179,1001656598.4432214,131951622.67439839,717168152.4309139,550348646.0430194,175733557.35432708,77308901.72104885
THA,KOR,2021,9,0.4,0.4710764198540627,509369693.5645583,934299478.972105,1255876139.981471,162643825.86403692,868986360.545475,741782455.7127796,184208187.91764465,145383105.4419291
THA,KOR,2022,9,0.4,0.4334380581044785,642045367.200129,989619579.1415653,1132388569.999735,181668203.60495606,868916963.9447752,787478005.0802072,268063539.24153173,2816635.7871002415
THA,KOR,2023,9,0.4,0.467551697049745,625356484.6005908,829423037.3451234,1076953524.3196719,150735796.32826892,824880536.8986982,724152491.0665361,244071744.4525063,22659216.988604207
THA,MYS,2006,14,0.4,0.6490925628387486,812039750.9719945,2024864362.1793804,1451026006.4318235,144668282.7178934,581257556.6248904,1327988321.9933603,154082670.32796243,958732120.7526953
THA,MYS,2007,14,0.4,0.6573117041826253,1000515433.7193831,1766134854.6482623,1838158631.6743639,172621695.79016772,900215818.272339,2213542493.064569,180186947.74262407,374385149.0882907
THA,MYS,2008,14,0.4,0.6523495143313995,1320741696.9333303,2131508678.6737916,2070715053.362273,216904666.37512794,1152085103.5396714,2470010830.4365883,187149886.30677688,623228404.3724419
