,country_a,country_b,bec_1,bec_2,bec_3,bec_4,bec_5,bec_6,bec_7,bec_8,D,year
3568,MYS,USA,1066254419.4388894,1635305974.3128922,3378914049.5406675,1002250235.5055894,1072280534.6483636,7818267270.72775,1257216524.2616444,1805353551.564204,0.867009634195544,2017
3569,MYS,VNM,906970357.9572738,1437165520.8673627,890231964.5185941,287870462.3730871,330624956.7977148,1320607449.4186132,245170702.97274297,501702649.09461033,0.7120106254591871,2017
3570,NLD,ARE,484095278.1703949,988267293.3494676,393163450.5832367,51236779.881312944,299819355.0016576,508160623.6412004,287220554.76047915,272584504.61225027,0.7998443431101884,2017
3571,NLD,AUS,643234714.3336488,444562490.5074971,293009141.1034065,42433822.390772425,194669584.8940201,84020976.79703881,744630421.7953566,404317056.1782594,0.8256275188854634,2017
3572,NLD,CHE,992698389.4624923,748058147.0400592,1337986489.4989424,202128929.2423537,527825242.9284041,936657937.427914,2137962338.571441,546251037.8283939,0.7512733545840399,2017
3573,NLD,CHN,971521008.9175712,1088397846.4489183,2186464774.576208,873133730.6222306,907818083.185656,4312948671.947649,988346155.8086618,1300076032.493104,0.7945034081695702,2017
3574,NLD,DEU,25792653645.155872,23821021200.17929,24732950882.847115,8502684360.744562,18552298491.119698,14538288001.033846,13543285053.9901,14890414524.929514,0.2878372932193259,2017
3575,NLD,FRA,10614266217.119268,9246726331.080824,7744686297.726748,2121074891.4340537,5404269029.011773,6455961345.417952,6649995119.331327,4445572064.878059,0.2946710618975376,2017
3576,NLD,HKG,279824978.6700917,42996471.11876445,217793520.65499488,108249342.63941616,130944149.51176412,1125740488.8303678,236385736.9288834,198668447.6457173,0.7945034081695702,2017
3577,NLD,IDN,330355852.2644726,261470013.65057585,107033404.47099368,49751250.3842124,51241463.03109998,70882188.68646583,48408950.85854858,35330668.65363109,0.8318815556481035,2017
3578,NLD,IND,298372659.2251121,585621796.465476,355229716.81267387,242646941.7458048,290166420.95689243,131477377.3535986,222996739.9631993,161167835.4772424,0.7904698466842153,2017
3579,NLD,JPN,265649860.50726804,478065739.0014876,602704096.9968337,40168142.08276765,494226872.1244049,802548749.5125816,736142353.5337676,372948842.24088925,0.8279042333162888,2017
3580,NLD,KOR,309164476.93450654,1286096639.264372,435795587.2762277,36605867.59628859,669265745.829652,2798674071.0142293,416416482.1004916,373347913.98423153,0.6909713898797681,2017
3581,NLD,MYS,130091631.80632864,203061407.1280965,92327253.82273532,11682515.832008105,23664319.45630738,919612170.2436882,35318448.280652195,70101709.43018371,0.903932325367432,2017
3582,NLD,PHL,235306235.7727781,7870279.896823878,111505819.01742882,21747886.1296508,32957204.79348477,107073457.470672,37753902.0652963,13581950.853865257,0.9089145256622811,2017
3583,NLD,SGP,297599803.59952414,2670275209.6415668,349990876.9145809,17288457.230282675,485434126.41338986,858727832.4382508,846778152.6664516,312166277.0959539,0.7732543861036134,2017
3584,NLD,THA,222115155.87246308,59474263.56028072,155918461.5373302,32899007.74770106,117939352.2951762,438257777.993705,90035135.99198669,92428365.00135688,0.8415030424000093,2017
3585,NLD,USA,2180452189.3600674,3893950344.180808,2381998547.377021,236036168.54970205,2766581812.570199,3317853316.8517094,4672843300.387539,1960238112.722957,0.828786844995668,2017
3586,NLD,VNM,120947840.24932513,15366602.417107832,73609523.16493723,95389495.98717916,98830887.36989333,286568803.8253483,30887220.691269383,213181962.29493964,0.7346751084678979,2017
3587,PHL,ARE,72301926.32148348,269589833.4797113,126591625.21516822,2574204.534712904,23140247.31287065,24844066.61814285,7731240.042309508,12153960.475601044,0.8163192736834743,2017
3588,PHL,AUS,142140085.4470901,148117542.8772558,40897468.49046857,14509500.255687457,14055173.370179208,13946884.89252439,19621837.74283243,10630898.923962044,0.8004480799379773,2017
3589,PHL,CHE,38249059.66886417,7557024.908353417,24677463.50556202,121000374.87058862,13861067.544210495,28280821.931940697,92002388.70751771,14839062.862962846,0.8728843720488131,2017
3590,PHL,CHN,470388733.4699767,1120096392.756678,1458460018.6137414,247950230.23277223,846473752.287174,1546300084.582351,267986686.3238692,475693221.7334372,0.7465514445449238,2017
3591,PHL,DEU,282166167.8308253,129537204.67514868,494151251.416816,32153672.47846356,196033369.0428781,890207238.0332851,185956563.0431112,200905957.4794724,0.954802490158035,2017
3592,PHL,FRA,79724795.23534317,25661706.86365463,75055578.98114078,9455687.351220028,155013401.0507415,167361279.6059546,69756851.17403589,145968651.73790944,0.8287877822752178,2017
3593,PHL,HKG,66870816.42209855,86812107.73537035,1763737366.7382324,705291461.5629108,170802641.04927173,4319542781.359022,158598547.57963082,681815253.5534632,0.8394728125204884,2017
3594,PHL,IDN,108352237.73385616,212504567.8163765,52748600.63231626,6042692.997411313,197697297.4085176,22635573.576977503,37602414.74194319,8329831.092601514,0.7081741825597295,2017
3595,PHL,IND,62344402.14260604,114977364.89105467,78242118.80570045,20405153.04754461,98664897.56844288,29861195.66173801,48764163.76679166,15351904.116121722,0.7172418096304611,2017
3596,PHL,JPN,394818521.7782647,883737589.1137357,2554371093.2391624,171664212.52802446,1894376247.720628,2373175856.228058,249862506.7550617,889340404.6370648,0.6735888644680267,2017
3597,PHL,KOR,113056150.94136655,434118845.9519989,679058543.6654515,62495996.84423589,187862744.7117048,757976859.5556164,51858111.669603154,50732938.660022326,0.7808091134363265,2017
3598,PHL,MYS,325290026.5417925,291533965.3937555,313902053.09417695,12879119.310059944,72848720.94811623,352837550.3752466,51183463.53123209,46386412.80562005,0.7412723417585342,2017
3599,PHL,NLD,758891763.1257572,102685534.8233174,355044553.1555758,22102715.58714422,49559516.363565,794452022.4996027,98060345.2725949,88879069.17244296,0.9089145256622811,2017
3600,PHL,SGP,192436937.53523505,573348238.5363418,651757732.7270565,39057772.5309495,81296077.14189038,1593394431.4892137,183844856.53436208,243790801.50495133,0.6576908958161632,2017
3601,PHL,THA,210060577.5101054,182719031.8922917,451754579.5552345,21891840.566135388,973030086.0688632,414670839.08781976,104652605.79927392,74266455.52027602,0.6448155292469042,2017
3602,PHL,USA,1923332346.6553404,349425178.60609454,1400996198.830885,390211962.7844676,897747685.5636768,2436459541.293708,363129101.0141045,716314625.2517234,0.8828646557378195,2017
3603,PHL,VNM,161174106.2353551,34756930.977116205,193064892.08076027,34941308.651050925,107958096.73577352,108445155.96749312,33794863.54443964,123661509.8080112,0.7021484117681399,2017
3604,SGP,ARE,50617122.19470604,2337434401.7087417,182135413.66368368,424821187.4628632,80789346.48425981,83066304.19827342,61790938.49559696,154662021.7918749,0.6602174466779146,2017
3605,SGP,AUS,1219611188.7115352,3552060778.97355,684556232.1882803,928015531.7666422,538610952.6507996,1000189449.6472162,724886653.393995,551126108.6679814,0.6439577306067542,2017
3606,SGP,CHE,18971125.538853373,264768859.5822828,86990152.79307264,1103640625.2630808,30984502.069912136,22826771.098588068,565659313.7318802,89990457.92232984,0.6697903682018175,2017
3607,SGP,CHN,956293895.3594766,11046595413.862295,5401862761.514438,3249714071.2277493,1956657154.530215,19296340881.77533,2708948874.4984565,4944797827.23204,0.6376701317393602,2017
3608,SGP,DEU,129053723.07175158,453272182.7222815,993255906.9782968,377840123.8234772,877468593.9749221,1581413438.958682,692845166.2048275,586066224.2657605,0.7648279735898302,2017
3609,SGP,FRA,403425096.1011375,276145342.25583583,255035136.28122503,157058709.01673412,754781361.384889,556212444.2382948,610446081.3481584,422441173.37372494,0.7311359204835629,2017
3610,SGP,HKG,474415563.244714,2628196764.4415126,2407633870.498778,4548027691.458323,777358375.6718526,25763160599.741165,1637884818.6114576,4095666636.332192,0.7770521837027071,2017
3611,SGP,IDN,816064660.124454,7639967543.881206,3035489306.168687,1811101381.7212925,1036853413.9634778,2053399851.519564,1286486822.5846229,1984156764.036696,0.6606682987601029,2017
3612,SGP,IND,258165947.552831,4326905816.336299,1230227299.68935,1001195812.7662424,365361824.759947,1670274072.8520148,593339824.0770633,689458809.9662519,0.6072336364694877,2017
3613,SGP,JPN,505733643.8324923,1967661758.14778,2113249503.584332,1367855404.483551,1736753265.805812,5258203675.001914,1496128149.1153874,1332772872.0287309,0.6480046406880604,2017
3614,SGP,KOR,162579546.14310858,2494438978.4225893,876517176.6595666,137202367.6786778,535086405.6737636,9425186370.95517,1085829805.5374043,716839220.9297197,0.618166995312423,2017
3615,SGP,MYS,1433156257.577731,11454594791.910437,5053806619.751431,1357612691.025562,1304463920.0635347,12664769308.02503,1511592512.2597497,1655500859.3865278,0.6469933799281038,2017
3616,SGP,NLD,356077577.7138997,2088992557.8690653,474911637.60448617,39736200.39106018,371915528.5158925,1825198256.950964,1273113561.3575437,777156631.597088,0.7732543861036134,2017
3617,SGP,PHL,313832198.87375915,846729669.0140096,593003078.013778,88972608.39770658,174835203.3571667,3871848088.886133,349207605.9709438,445497051.4865028,0.6576908958161632,2017
3618,SGP,THA,855675498.4312787,3296392891.7156367,1771349289.456014,749181764.2715505,579051087.0241807,4558029863.530472,1041812997.523244,695826928.0476217,0.6148977315083684,2017
3619,SGP,USA,512171162.7067745,3378522561.883719,2508875167.3331585,619695894.5452127,3959113073.612333,5389553804.990331,2656406394.6616187,3289559924.2668505,0.7824443093754063,2017
3620,SGP,VNM,1312242576.331187,3588805803.128822,1436061295.1561322,390095240.6580984,427927415.4181602,2581695377.929115,596521649.4592831,1044707857.9192022,0.5945390946152131,2017
3621,THA,ARE,77643822.82382658,1698866696.0211265,265881089.2639645,127862584.48295446,252282629.09554824,78776526.51418886,27211135.84636904,77102139.9520217,0.8810274588545606,2017
3622,THA,AUS,949333976.5214562,1206230561.0236208,1499459499.5416012,1297817759.7796557,4186191817.445322,141311470.7603718,272327045.07554656,92590717.8524244,0.7547625400621565,2017
3623,THA,CHE,41110741.51647962,53080954.98654299,108018182.51228656,3309374731.852676,55305516.25631332,31037454.269797884,275211259.59129083,21015399.01461265,0.8574019434338067,2017
3624,THA,CHN,3491657728.238536,4803505224.217527,7273945815.326572,1309833282.2413669,2783153178.130099,4059771910.547953,1334078342.898951,2035676406.3989933,0.7174225029843155,2017
3625,THA,DEU,384112381.458238,490379740.5245466,1184408304.941012,489740459.2681123,877516773.3395015,644190479.1126572,385260982.5512285,175898846.804704,0.8569406277365927,2017
3626,THA,FRA,180145003.40327933,85767363.54289012,236855985.2277673,102637367.13768736,694839003.1882126,71935925.15470007,209380229.22769868,51269843.11776447,0.8122627663160426,2017
3627,THA,HKG,664630573.9583687,262363754.67318743,1146831535.0543506,3656958189.134752,324826391.2597207,4307706768.838567,586488617.1803709,344754425.9006824,0.8103438709598804,2017
3628,THA,IDN,1070902085.0906276,2355015260.580574,1495493466.169064,298646490.9563294,2278328828.808016,254846215.19565287,247801462.6715169,119664558.52822006,0.651328555569308,2017
3629,THA,IND,621094499.6742469,1306161105.2025766,1327502361.5550818,913900921.5113128,1117120881.403302,320939627.8636694,187448093.77177143,153091901.01803854,0.6907989346820633,2017
3630,THA,JPN,2057541103.293233,2457549728.8262963,5934625625.247849,852489197.5950137,4855506789.648571,2117776134.029725,927637306.2908376,1058176387.0684736,0.638261772899799,2017
3631,THA,KOR,468738245.676998,753259983.8826884,1173707052.9559462,237154063.7966917,763031750.221698,590160773.5970827,185185144.73599145,109163625.13290364,0.7318262159135622,2017
3632,THA,MYS,1087962695.873479,2289454767.019383,1836692613.6534903,174146380.76379105,1304264342.392456,2335713265.23282,204570500.8708931,264437034.19368887,0.6796781702221013,2017
3633,THA,NLD,695938848.3489082,336051183.24563724,596242041.7345423,121197773.4276338,372340494.755992,1530437816.7708242,286914219.0335301,438021430.6829325,0.8415030424000093,2017
3634,THA,PHL,548073481.7743177,595249283.5446486,1196147097.0049508,110441852.48012856,2303209279.4483066,1193051548.3687444,288108289.9446404,143987839.4342617,0.6448155292469042,2017
3635,THA,SGP,426598742.2427167,2173126923.042868,910184888.9421864,705732598.2667094,1204679381.6716073,1694863290.2875988,305841132.3801527,191905139.16616148,0.6148977315083684,2017
3636,THA,USA,3452128949.411145,1979743981.0388544,4444500020.175726,2081168606.0944629,4377551726.32149,5585809782.934946,1170918645.920253,1305529200.1031218,0.8384907031066706,2017
3637,THA,VNM,2061728641.6345425,1942047840.0724463,2419116984.5175524,608940578.2574342,1538242140.3949742,669849556.8732429,334102624.79019934,1061998513.4596084,0.6269264757299923,2017
3638,USA,ARE,1101295395.8510296,1461043598.278797,2218831402.111556,1812012821.7571309,2516870172.64685,1179565903.7534115,957288200.8724272,7158087576.728797,0.8346505809943608,2017
3639,USA,AUS,3219983416.85426,2401049669.88221,2880709007.926748,734074718.1892142,4501399977.838953,1622733484.114909,3393569763.9307995,3879720537.2629056,0.8081813727501397,2017
3640,USA,CHE,728505227.1727315,1614586883.0842726,1584787175.2599103,5756198004.928468,484911421.7250573,307048551.9638812,6152276836.751787,3345993739.113892,0.8419208694899485,2017
3641,USA,CHN,8054286627.571229,10885583124.385136,25280446599.396606,10571022773.134005,11545241739.974367,25423643216.485405,9571081996.759483,18608667042.29376,0.8555213018324946,2017
3642,USA,DEU,2234674530.795615,5389565111.163985,8044164391.699147,1491220286.8693078,13185939081.089266,2805006107.8379188,8399951609.873551,7662816480.67121,0.8580954946677247,2017
3643,USA,FRA,2311517931.9984994,3850635583.147285,3348402649.6823626,993375213.1913632,5092796599.870815,1298523453.5777411,4115074646.4122887,10451979714.119648,0.846998377166048,2017
3644,USA,HKG,3758570036.5349536,1228353860.2529714,2944022975.7306743,10919913848.74816,1002556119.0708244,6702328463.848978,2126033845.2056825,8140605490.607749,0.8555213018324946,2017
3645,USA,IDN,1923629349.3726487,795505044.0272694,710215284.6059817,1495371182.8082864,397350260.6999572,293347421.6815176,296505189.3875749,409022955.41676337,0.8578174991289987,2017
3646,USA,IND,1873785303.4036908,4388181772.894115,2723370833.2041435,8009194786.160619,1776943828.7546885,764612538.4667569,2479282634.370748,1629052494.7452388,0.841883572285852,2017
3647,USA,JPN,6459599376.242034,9553067622.989395,7627850241.961252,1274568908.499245,16872499384.584784,6280583684.418873,6901067391.855377,7310984061.449027,0.8480971069865524,2017
3648,USA,KOR,4200862787.1835847,7661298292.242065,5970691489.529803,876078879.93031,9154464748.163773,7745912362.212507,2862284704.256661,5942919888.481291,0.8290607791764273,2017
3649,USA,MYS,512523638.7579813,921626559.1142628,1414307203.7075408,385587617.4466888,253974256.9063696,6300389032.113423,568515501.5432887,1443150430.4104438,0.867009634195544,2017
3650,USA,NLD,3792167280.475353,9114078802.58642,3499470514.592865,577936598.7662209,2591592903.629157,5099279472.419315,8805824684.281683,5371696591.248985,0.828786844995668,2017
3651,USA,PHL,1876816655.04112,456770126.9843501,867366800.5558681,290064242.95744073,486301568.62087953,2703476723.0879507,334811264.64712435,773971882.1052653,0.8828646557378195,2017
3652,USA,SGP,712381669.199515,6099074581.5152025,3088398851.162297,661711062.2029065,1922254046.9615777,4661603250.570419,4141397326.5789895,6086016075.8090925,0.7824443093754063,2017
3653,USA,THA,1457599358.926776,853114897.555065,1357989354.216268,799058793.4335225,1202424465.6295588,2671617107.1102395,522216821.02909744,1106124482.0994728,0.8384907031066706,2017
3654,USA,VNM,877708005.5667647,196512306.95758456,1107872752.4175708,2396699822.2168894,476259581.2171722,1149831022.8049817,243159200.3506698,1062391100.468366,0.8532125332685987,2017
3655,VNM,ARE,280304931.1318632,333953455.9628023,183474547.9205562,207264319.10629737,80067373.00993356,284004839.1610059,19984178.28587776,3235701555.421664,0.7591837296854708,2017
3656,VNM,AUS,683498720.1853453,544215372.699419,616121321.2408112,352560405.5144004,192310796.9489016,228918644.83820835,69756242.43590558,321941760.1370082,0.6972054655485862,2017
3657,VNM,CHE,20739928.650491856,18793524.02286879,36075702.75323042,25587192.24867265,17875075.830195285,18155742.8866314,75329623.1539956,8360218.453913975,0.7479139142560643,2017
3658,VNM,CHN,3464359149.35106,2931102882.5584755,5761716054.7925625,4760926887.710132,2746754767.7127657,5329324823.791905,836666711.2983541,6731912498.784745,0.7402203802712725,2017
3659,VNM,DEU,761641491.1030765,315952038.7044439,914209046.9470148,1183452973.98003,503842054.5242866,384318951.1536684,480699799.7249717,1301163899.8625076,0.8391584455133865,2017
3660,VNM,FRA,368545789.870029,116755628.7508752,304940115.131443,728221655.8484976,160916845.5938966,164648603.08823323,336685103.9209409,922338545.7960842,0.8065553166046721,2017
3661,VNM,HKG,349365837.87794846,68232259.78772545,694015953.5127753,777111271.3871325,383528035.3975991,2020489865.025004,216530810.6546741,2459088462.357142,0.8331417482468372,2017
3662,VNM,IDN,418645923.5601139,422674868.5407255,465994898.7978885,242943758.07036084,512220274.5656976,172274171.62965783,108760206.03357628,286644490.80197924,0.7104870056337215,2017
3663,VNM,IND,591418963.3017507,317188057.0855709,622002793.4636151,400313641.9667718,616179821.5393413,266672742.24158904,261273649.9403767,380701498.4609839,0.6928041962800471,2017
3664,VNM,JPN,1189748544.7199874,1412207008.4045525,3701396187.853372,2507264088.719301,2803276845.420307,1812936241.147575,721034038.142345,1300895317.59256,0.6287471634685734,2017
3665,VNM,KOR,457475248.5951738,1324483982.852705,3173231296.099712,1323051328.5353017,764560511.1686229,2789954312.850195,888148668.8533942,2901678971.044896,0.6405295759177406,2017
3666,VNM,MYS,582296572.3023263,879546698.0278617,615983469.5988401,150886456.84921986,311386266.94892704,787350489.5024723,188047331.44518667,352495803.32516587,0.7120106254591871,2017
3667,VNM,NLD,1028218457.0687472,130312140.6596209,522643500.08709407,959718052.1449168,652306558.0263679,1237102013.4350903,166409035.38262856,1834284931.1955333,0.7346751084678979,2017
3668,VNM,PHL,540311168.7527065,93833071.47212704,562422078.488817,133875406.77940324,319599615.37620056,457705299.5485064,113273873.73944436,385723549.8427947,0.7021484117681399,2017
3669,VNM,SGP,206309933.02923203,1142385840.7537987,346317186.4370507,94791196.70621853,120860885.51803046,521998973.8902031,110097044.26221035,198077595.4032558,0.5945390946152131,2017
3670,VNM,THA,663386101.4975818,822295661.6601659,989265338.3209872,248826364.7270049,650954898.5683422,317281765.3299519,154316603.2873825,570472498.6085833,0.6269264757299923,2017
3671,VNM,USA,3900497012.0964007,823537569.6831408,5387011551.205106,14504558587.386192,2720241789.702956,4860602866.458588,1061937400.7172312,4967352998.750385,0.8532125332685987,2017
3672,ARE,AUS,434588823.5905008,700896988.7957106,386406199.5093542,134081754.8068608,162844004.60414818,123651082.07520564,53094099.70629407,50398646.91192564,0.7864059028238113,2018
3673,ARE,CHE,49019945.62652164,14279114.287748408,100586236.40280558,7476684721.199914,42633041.12670593,16220982.96564775,818868955.8210039,38607866.569652885,0.8275488040787019,2018
3674,ARE,CHN,256390105.5189269,1191834062.8693,2136042233.634112,1009763696.289298,2906129060.1071143,2438058613.3235373,380813452.6099322,3459036231.647779,0.7055267636959194,2018
3675,ARE,DEU,32523421.174084485,68982685.72373083,174656945.2502888,33890465.50098765,489159762.7172457,28407142.743629545,107916972.21502496,159682316.67500788,0.750252221872024,2018
3676,ARE,FRA,101681706.1686549,71423843.49920043,144286341.28078544,130082519.90579514,176831904.3886147,21601359.365969297,226121489.90109625,431503891.4898838,0.7416410328824522,2018
3677,ARE,HKG,22976481.48416857,11903011.774799436,52401207.08388314,2641487904.9158792,211366312.7851316,194503532.5112745,156769880.17900965,468459573.2658538,0.7055267636959194,2018
3678,ARE,IDN,254922476.56871024,130338139.5120492,387486353.55522144,324944019.0171475,251309601.9262911,76305469.13852234,111837417.62328666,43803850.658771366,0.7739009289771676,2018
3679,ARE,IND,1151662538.311235,2604689845.828197,2984883653.583687,13442925068.789757,1220280531.699041,323677036.0404855,372626730.633898,642550595.1136996,0.826517848757468,2018
3680,ARE,JPN,155729219.14674112,934339344.63378,3823033877.370056,437054463.3450066,15441873565.106964,1572307323.173165,592467585.822218,413915901.4020676,0.7354329789498496,2018
3681,ARE,KOR,519108270.2937773,622263481.0216002,3031231711.4011626,266474159.5248233,2184009253.652086,586343950.2519194,157854794.83457202,508538507.0200598,0.7389649010858309,2018
3682,ARE,MYS,193474308.0621932,136836653.16959155,664083402.7931116,735740759.4469873,96764099.55541112,381347025.6607779,78759087.97393024,172093543.33799696,0.809538419460524,2018
3683,ARE,NLD,173641881.6639303,119379302.18751302,579416627.3150377,26694858.877214786,177711887.25170264,151791666.3150177,92649918.82246886,257241217.5671149,0.8189073190944173,2018
3684,ARE,PHL,232758907.8750602,59844944.19499952,429141037.3654183,197473888.73484743,83616633.59411977,195941133.4118541,70386051.87895843,52978970.94474185,0.7852758151274876,2018
3685,ARE,SGP,450614480.7923976,1109767453.59601,733135459.6157755,3728069678.803602,460223977.40774417,297731229.04472786,365789443.2912375,1153935349.4485047,0.6460194419707873,2018
3686,ARE,THA,484141509.5040699,333378840.51120937,2274630547.1655254,2634021162.6930456,1909376797.1236105,571532007.3892425,399048865.3587094,286188990.2545869,0.7944591258343194,2018
3687,ARE,USA,210327562.6485044,323933408.078223,782918139.6254951,612252082.8678607,1208948082.8416646,139472953.93955702,308178516.6493541,665555557.3493412,0.8221540029120833,2018
3688,ARE,VNM,35632331.464201055,13073969.691069571,16692968.092620084,27389757.08335977,9672213.59303346,42015684.61463886,2772327.059045189,250529020.402032,0.7687733561121561,2018
3689,AUS,ARE,495195852.3392017,1485716302.8229015,218618201.3842427,81235181.12732023,152711837.98483294,50062486.54207585,43090079.47065454,85516490.32877053,0.7864059028238113,2018
3690,AUS,CHE,67383680.11693077,30565723.82978804,73749296.44804716,225484750.3887924,52429272.49316513,9268883.693485033,318292820.56238854,14860132.46740287,0.8256897628893732,2018
3691,AUS,CHN,6046925805.631946,34939424979.05526,12012535696.511469,8257958940.417132,3261333060.1879616,6503081527.575396,3006198183.48353,4236689775.137296,0.7921889032778192,2018
3692,AUS,DEU,184792536.82723543,211562733.9990268,383598335.2392612,30367724.78592925,538327643.9598546,58227216.14903717,325549975.73938346,76400585.30027224,0.8292394483706566,2018
3693,AUS,FRA,179522513.04360393,223163973.76823035,138869655.30240756,35182929.97712096,183054360.3813276,30129773.276358385,210001349.3558163,78443060.89513488,0.8163942754509045,2018
3694,AUS,HKG,840016302.8318559,176646600.22178987,223574307.83150733,4783083958.440395,49999834.17282177,310611991.59179497,408345230.19750506,269564718.7123289,0.8386495872656016,2018
3695,AUS,IDN,1171327743.3849273,1609594903.0953317,668622553.8872535,224143784.6255325,254893459.9643553,112059038.44316456,136496842.990555,73772393.60888,0.755138309685786,2018
3696,AUS,IND,370476546.8008114,7210592547.534011,767140696.8775616,1171366551.2261922,580645968.3527434,69747673.67774445,325495106.4865949,39097725.04433994,0.7943249730155878,2018
3697,AUS,JPN,3759376377.6842937,20162836230.37104,2208797693.8955464,1368509937.6407893,8161431699.341215,488907654.79528695,683329201.7104111,234546244.56141663,0.6641713468181468,2018
3698,AUS,KOR,1425963617.7840953,10486676983.502386,1285784555.589579,221949486.12613752,1802913841.240843,243858482.5265797,193598983.16550583,157251362.06487224,0.7525859876724599,2018
3699,AUS,MYS,470690462.99133897,2470072589.7722373,992724477.617729,86860189.43674783,212017541.75825024,440332161.5984999,128842843.75264362,151450453.07255375,0.7105314453924966,2018
3700,AUS,NLD,435777504.64297926,884744275.0738232,264747905.0968068,18564472.6001782,117946735.6569961,52717991.53187668,287212120.78416497,119291746.61317478,0.852115123204356,2018
3701,AUS,PHL,539572904.841452,416011587.0653623,180799900.27860188,53516134.99164932,61354571.24638328,87629082.37505199,71645053.73319821,39757357.46830065,0.7981474301999156,2018
3702,AUS,SGP,667370558.1577667,4188460026.4951935,233724363.2982098,523865539.8956032,221670787.5270372,312877539.96985483,324319038.9635331,167528849.692802,0.6409013927371914,2018
3703,AUS,THA,423942447.0763854,655949645.8181921,636602913.97613,447376130.34720975,1897006417.7896776,104284837.26695403,151627723.43213573,56099484.29331484,0.7337062544237523,2018
3704,AUS,USA,1484972455.083391,881614642.882791,1387537012.6348991,198719905.27094808,1719726814.2776551,643866417.8926383,1676505350.4548192,761532409.5028576,0.7977889376618483,2018
3705,AUS,VNM,646356797.9178436,730857129.2599416,552140402.1847358,416102711.8315737,186159695.56264964,316690326.2688617,73742367.31504425,406058857.6593493,0.6807388204781524,2018
3706,CHE,ARE,21218163.241152875,35242504.35406702,85952993.61062123,3847113218.438304,20805569.90016667,9127566.740744129,404603784.53017545,13203655.184769152,0.8275488040787019,2018
3707,CHE,AUS,209409278.84315047,46313759.219561145,212897629.3646305,667264331.8075706,185233589.28560337,22551554.41300452,1100415097.1720688,76915719.89441046,0.8256897628893732,2018
3708,CHE,CHN,400136791.9775353,1601634806.274478,2960491780.432483,13009755887.3723,838586681.0565037,2170415781.4858093,4788843139.162183,1555775836.238711,0.7711820496937147,2018
3709,CHE,DEU,2134051619.8299885,6443676552.154228,10664275888.107649,3949046673.87932,5281929353.872957,1654960359.682994,10621997312.25116,1687485344.2217033,0.7689804927943147,2018
3710,CHE,FRA,1399864554.5577042,2028751554.0662727,1935095888.197556,5885658494.266002,1475511125.1416783,362002886.8270309,3504224463.658233,953408665.2855228,0.7969298629877031,2018
3711,CHE,HKG,74367704.50483371,74834220.47707413,224248310.52252105,10915108265.67938,92061107.26309638,114349940.21767442,2811953509.4603634,175045069.87505662,0.7247213657059324,2018
3712,CHE,IDN,26382514.975371733,28040050.001557782,51727149.38450894,233306905.4864404,22145014.38147889,13244743.750409389,56120803.24280632,23342386.777426537,0.7862451287643915,2018
3713,CHE,IND,155636243.5561154,807791229.8898954,528573579.78850126,13611628627.568848,160053481.34420198,55390237.40090495,543645494.837569,172088913.61396664,0.8042343218412894,2018
3714,CHE,JPN,268142610.1119933,569760898.9229276,673154822.3735859,1351095222.5169885,532677224.0538529,246778417.4074828,3289466084.8700747,195454255.7430942,0.7242672707860529,2018
3715,CHE,KOR,89015613.6334345,256381071.1681751,402458870.2779614,522268230.1001136,310202901.92426825,103525699.23991066,1441467404.2570434,107475345.39909308,0.7071242614583849,2018
3716,CHE,MYS,35053049.11614661,37479884.982393146,191515127.9440125,1370061028.651966,36453915.70084595,141794827.40873122,260904746.285262,49208331.91064236,0.9177052447502814,2018
3717,CHE,NLD,701048890.7564211,788794945.6192625,1006296072.0158564,173629332.4694385,348688405.7327337,435391379.8882356,3416788594.721005,472210890.7970464,0.8456260562770362,2018
3718,CHE,PHL,19723043.00059976,7151079.91074502,36884875.41691394,112708738.3329366,7592051.067389306,32434498.666940965,85027034.2522211,12628023.352253305,0.7873040950465297,2018
3719,CHE,SGP,58581668.92821984,1126476143.9877715,272348034.1553984,1905609396.530297,108658971.72148064,100563178.43060094,2348332396.7998,199304769.4464319,0.660486811608097,2018
3720,CHE,THA,102978092.66537796,68103909.11589095,158253255.07591295,2352584887.9820275,120804893.77822112,115353241.5691524,474128200.7884406,61771631.02497667,0.88791266719305,2018
3721,CHE,USA,1263706407.7337286,1871149151.4335368,3598562916.8017125,6958019665.469486,1856696876.7011323,609807187.5705984,18744718809.634617,1949534312.655184,0.8454864825265616,2018
3722,CHE,VNM,51688520.17651215,12600425.08093254,52924404.79853629,154085209.8973192,35428504.5424283,42818690.252876654,116987466.71562636,143687258.53576848,0.785302001462454,2018
3723,CHN,ARE,368908317.7609204,10449294332.445456,4564833707.41065,2888167571.496035,2401708683.151079,2399904453.024951,627194670.0353668,3367648552.675533,0.7055267636959194,2018
3724,CHN,AUS,2897066618.4392533,22699569142.04061,5675704709.581957,5568370501.983312,1510505155.317306,1933240213.385269,1116219330.2166836,1481474729.0356095,0.7921889032778192,2018
3725,CHN,CHE,43076696.11638335,189376525.31153893,309562777.5276153,2478163811.010775,81841750.56525362,80805992.21095066,453716589.1968789,70999154.06060377,0.7711820496937147,2018
3726,CHN,DEU,2339489703.386671,8041139401.847414,18937143620.0987,4878283577.181193,16155748376.46848,7724664478.956273,8024708715.716164,4237980142.345101,0.8541808202793627,2018
